"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Jefferson",,"KY","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,4.55756422454805,72.4349,,,132100,0.456273764258555,2.32378001549187,0.0218622255866767,3.5,0.146928944199117,0.0413013089337908,91
"County","Jefferson",,"LA","New Orleans, LA","New Orleans-Metairie-Kenner, LA",,2.0837297811608,77.8957,,,145500,-0.205761316872428,5.43478260869565,0.0138006872852234,3.6,0.152638226478406,0.0759540570581697,105
"County","Jefferson",,"MO","St. Louis, MO","St. Louis, MO-IL",,0.818268315889629,76.0949,14.0407,7.0724,129400,-0.0772200772200772,3.02547770700637,0.015935085007728,49.7,0.218329917214577,0.0382833455254816,103.5
"County","Jefferson",,"NE",,,,10,,,,84100,0.960384153661465,22.5947521865889,,0,0.0902394106813996,0,
"County","Jefferson",,"NY","Watertown, NY","Watertown-Fort Drum, NY",,6.97431018078021,86.2922,2.6388,4.9882,130000,0.386100386100386,0,,28.1,0.147728382999511,0.044973544973545,144
"County","Jefferson",,"TN","Morristown, TN","Morristown, TN",,3.94862036156042,71.473,13.1874,5.8147,124800,0.889248181083266,1.79445350734095,0.018261217948718,33.5,0.15744181498142,0.0397515527950311,155
"County","Jefferson",,"WA",,,,3.19695528068506,74.9451,4.0988,7.7866,269000,0.448095593726662,4.06189555125725,,32.1,0.110969061621069,0.0645161290322581,125
"County","Jefferson",,"WI","Watertown, WI","Watertown-Fort Atkinson, WI",,7.95432921027593,,,4.3597,169300,0.713860797144557,9.65025906735751,,68.9,0.156774042586382,0.0338308457711443,143
"County","Jefferson",,"WV","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.08277830637488,,,,166100,0.24140012070006,3.61821584529008,0.0169656833232992,38.6,0.262841147655703,0.0425985090521832,90
"County","Jessamine",,"KY","Lexington, KY","Lexington-Fayette, KY",,5.74690770694577,69.2892,2.5445,1.3346,126200,0.158730158730159,-0.237154150197628,0.0218066561014263,13.6,0.144697893087237,0.0457280385078219,142
"County","Josephine",,"OR","Grants Pass, OR","Grants Pass, OR",,2.7592768791627,78.3362,8.4098,8.0436,188900,0.105988341282459,8.1901489117984,,35.3,0.201479488903833,0.0814419225634179,111
"County","Kalamazoo",,"MI","Kalamazoo, MI","Kalamazoo-Portage, MI",,6.15604186489058,81.4795,,,129000,0.702576112412178,6.43564356435644,0.0203565891472868,15.8,0.18414249595182,0.0322431348349275,106
