"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Johnson","GA","Dublin",2182,857,-0.00695249130938586,0,0.0214541120381406,897
2014-11-30,"Valley","ID",,2183,1169,-0.00425894378194208,-0.0449346405228758,0.0874418604651163,3732
2014-11-30,"Humboldt","IA",,2184,897,0.00223463687150838,-0.00883977900552486,0.111524163568773,3606
2014-11-30,"Swift","MN",,2185,1198,-0.00827814569536424,-0.0196399345335516,-0.0066334991708126,2796
2014-11-30,"Montmorency","MI",,2186,848,0.004739336492891,-0.00702576112412178,0.0639899623588457,3728
2014-11-30,"Stevens","MN",,2187,1158,-0.016142735768904,-0.0186440677966102,0.0842696629213483,2554
2014-11-30,"Modoc","CA",,2188,999,0.00604229607250755,0.0277777777777778,-0.0118694362017804,2026
2014-11-30,"Calhoun","IA",,2189,895,-0.00222965440356745,-0.0292841648590022,0.0914634146341463,4269
2014-11-30,"Linn","KS","Kansas City",2190,853,-0.0115874855156431,-0.0127314814814815,0.0215568862275449,2742
2014-11-30,"Pratt","KS",,2191,822,-0.00844390832328106,-0.00963855421686747,0.0524967989756722,3168
2014-11-30,"Stephens","TX",,2192,1131,-0.00702370500438982,0.0044404973357016,0.0501392757660167,2106
2014-11-30,"Claiborne","MS",,2193,854,0.00352526439482961,0.0190930787589499,0.0215311004784689,851
2014-11-30,"Alger","MI",,2194,894,0.0311418685121107,0.0431738623103851,0.0732292917166867,3096
2014-11-30,"Pipestone","MN",,2195,1138,-0.0256849315068493,-0.0364098221845893,0.0411710887465691,2898
2014-11-30,"Wilkinson","GA",,2196,883,-0.00786516853932584,-0.00225988700564972,0.0363849765258216,1810
2014-11-30,"Irwin","GA","Fitzgerald",2197,943,0.00319148936170213,0.0150699677072121,0.0306010928961749,1864
2014-11-30,"Cloud","KS",,2198,814,0.00246305418719212,0.0136986301369863,0.0124378109452736,3299
2014-11-30,"McLean","KY","Owensboro",2199,855,-0.0104166666666667,-0.00696864111498258,0.0166468489892985,1458
2014-11-30,"Livingston","KY","Paducah",2200,798,-0.0025,0.00757575757575758,-0.0220588235294118,1699
2014-11-30,"Morgan","UT","Ogden",2201,1518,-0.00131578947368421,-0.0026281208935611,0.0858369098712446,2264
2014-11-30,"Kiowa","OK",,2202,742,-0.00134589502018843,0.0027027027027027,0.0465444287729196,3348
2014-11-30,"Marshall","MN",,2203,1160,-0.0301003344481605,-0.0476190476190476,-0.0177815410668925,2257
2014-11-30,"Hancock","GA","Milledgeville",2204,884,0.00113250283125708,-0.00225733634311512,0,1647
2014-11-30,"Love","OK","Ardmore",2205,820,-0.00121802679658952,-0.0024330900243309,0.0340479192938209,3571
2014-11-30,"Palo Alto","IA",,2206,869,0.00115207373271889,-0.069593147751606,0.0795031055900621,3326
2014-11-30,"Wilson","KS",,2207,753,-0.00264900662251656,-0.0220779220779221,0.0272851296043656,2804
2014-11-30,"Mitchell","TX",,2208,1100,0.0110294117647059,0.042654028436019,0.131687242798354,1325
2014-11-30,"Humphreys","MS",,2209,854,-0.00233644859813084,0.0154577883472057,0.0252100840336134,1654
2014-11-30,"Greene","IA",,2210,933,-0.0168598524762908,0,0.14478527607362,3565
2014-11-30,"Crittenden","KY",,2211,814,-0.00610500610500611,0.00369913686806412,0.0175,2216
2014-11-30,"Terrell","GA","Albany",2212,876,-0.00680272108843537,-0.00341296928327645,0.046594982078853,2429
2014-11-30,"Forest","WI",,2213,925,0.0220994475138122,0.0523321956769056,-0.0117521367521368,2699
2014-11-30,"Deer Lodge","MT",,2214,816,-0.00122399020807834,-0.0274135876042908,0.0277078085642317,1137
2014-11-30,"Benewah","ID",,2215,954,0.0159744408945687,0.0358306188925081,0.00845665961945032,2974
2014-11-30,"Wilcox","GA",,2216,871,0.00345622119815668,0.0151515151515152,0.033214709371293,1605
2014-11-30,"Richmond","VA",,2217,1218,0,0.00578034682080925,-0.0256,1253
2014-11-30,"Beaverhead","MT",,2218,932,0.00975081256771398,0.00975081256771398,-0.0880626223091976,1997
2014-11-30,"Monona","IA",,2219,1016,-0.00196463654223969,-0.00489715964740451,0.251231527093596,3170
2014-11-30,"Rosebud","MT",,2220,833,0.0195838433292534,0.0183374083129584,-0.0856201975850714,711
2014-11-30,"Brewster","TX",,2221,1129,0.000886524822695035,0.00623885918003565,0.060093896713615,1980
2014-11-30,"Tyler","WV",,2222,891,0.0206185567010309,0.0229621125143513,-0.0480769230769231,2728
2014-11-30,"Phelps","NE",,2223,1046,0.00287631831255992,0.046,0.0554994954591322,2651
2014-11-30,"Dawes","NE",,2224,979,0.0305263157894737,0.130484988452656,0.0664488017429194,1817
2014-11-30,"Cuming","NE",,2225,988,0.0488322717622081,0.140877598152425,0.0280957336108221,2623
2014-11-30,"Hamilton","NE",,2226,1047,-0.00190657769304099,0.0194741966893866,0.0827300930713547,2901
2014-11-30,"Montgomery","GA","Vidalia",2227,949,0.00850159404888417,0.00105485232067511,0.00105485232067511,1504
2014-11-30,"Stillwater","MT",,2228,1004,0.0141414141414141,0.00803212851405622,-0.0831050228310502,833
2014-11-30,"Red River","LA",,2229,1133,-0.007011393514461,-0.0382003395585739,0.026268115942029,1329
2014-11-30,"Clear Creek","CO","Denver",2230,1519,0.0133422281521014,0.0490331491712707,0.122690317812269,4916
2014-11-30,"Archer","TX","Wichita Falls",2231,1246,0.0040290088638195,0.00727566693613581,0.00646203554119548,1475
2014-11-30,"Greene","AL","Tuscaloosa",2232,846,0.00714285714285714,0.0304506699147381,0.0846153846153846,1208
2014-11-30,"Jack","TX",,2233,1080,0.023696682464455,0.037463976945245,0.00558659217877095,1475
2014-11-30,"Quay","NM",,2234,1101,-0.0143240823634736,-0.0384279475982533,-0.0230700976042591,2901
2014-11-30,"Twiggs","GA","Macon",2235,902,0.00557413600891862,0.0134831460674157,0.0415704387990762,1738
2014-11-30,"Nevada","AR","Hope",2236,742,-0.00268817204301075,0.005420054200542,0.0122783083219645,1416
2014-11-30,"Mathews","VA","Virginia Beach",2237,1454,-0.00683060109289617,-0.0115567641060503,-0.00479123887748118,1416
2014-11-30,"Dawson","MT",,2238,895,0.00901916572717024,0.00788288288288288,0.00561797752808989,527
2014-11-30,"McLean","ND",,2239,1481,0.0129958960328317,0.0400280898876405,0.179140127388535,498
2014-11-30,"Turner","GA",,2240,905,0.00110619469026549,0.00555555555555556,0.0272417707150965,1459
2014-11-30,"Coleman","TX",,2241,875,-0.00793650793650794,-0.00681044267877412,0.0011441647597254,1743
2014-11-30,"Woods","OK",,2242,801,-0.00866336633663366,-0.014760147601476,-0.00743494423791822,3483
2014-11-30,"Lafayette","FL",,2243,1045,0.00966183574879227,0.0135790494665373,0.0762100926879506,1086
2014-11-30,"San Augustine","TX",,2244,1093,0.0214953271028037,0.0340586565752129,-0.0135379061371841,1257
2014-11-30,"Baraga","MI",,2245,881,0.00341685649202733,-0.00113378684807256,0.144155844155844,2277
2014-11-30,"Benton","IN","Lafayette",2246,807,0.0138190954773869,0.0267175572519084,0.0494148244473342,2844
2014-11-30,"Trimble","KY","Louisville/Jefferson County",2247,1089,-0.01,-0.00819672131147541,0.194078947368421,1534
2014-11-30,"Clearwater","ID",,2248,1062,0.00950570342205323,0.0290697674418605,0.164473684210526,1811
2014-11-30,"Marion","GA","Columbus",2249,1003,0.00804020100502513,0.0172413793103448,0.099780701754386,1236
2014-11-30,"Benton","MS",,2250,926,0.0109170305676856,0.0277469478357381,-0.0043010752688172,1778
2014-11-30,"Seminole","GA",,2251,873,0.00344827586206897,-0.0102040816326531,-0.00228571428571429,2259
2014-11-30,"Murray","MN",,2252,1198,-0.00991735537190083,-0.0164203612479475,0.0109704641350211,3998
2014-11-30,"Pocahontas","WV",,2253,1014,-0.0212355212355212,-0.0451977401129944,0.0962162162162162,6094
2014-11-30,"Prairie","AR",,2254,774,0,0.0117647058823529,0.0091264667535854,1813
2014-11-30,"Knox","NE",,2255,801,0.0567282321899736,0.165938864628821,-0.0631578947368421,2063
2014-11-30,"Clearwater","MN",,2256,1156,-0.0186757215619694,-0.0293870696893367,0.0230088495575221,2741
2014-11-30,"Gilmer","WV",,2257,928,0.0368715083798883,0.0715935334872979,-0.0303030303030303,1449
2014-11-30,"Cleveland","AR","Pine Bluff",2258,781,-0.00509554140127389,-0.00888324873096447,-0.00636132315521628,1820
2014-11-30,"Coffey","KS",,2259,920,0.013215859030837,0.0302351623740202,0.0648148148148148,2581
2014-11-30,"Gallatin","KY","Cincinnati",2260,981,0.0208116545265349,0.0272251308900524,0.0348101265822785,1683
2014-11-30,"Franklin City","VA",,2261,1131,0,-0.00088339222614841,-0.00789473684210526,2678
2014-11-30,"Johnson","WY",,2262,1163,-0.00936967632027257,-0.0118946474086661,-0.042798353909465,1792
2014-11-30,"Hancock","KY","Owensboro",2263,870,-0.0045766590389016,0.00578034682080925,0.0199296600234467,2050
2014-11-30,"Choctaw","MS",,2264,1021,0.00690335305719921,0.0514933058702369,-0.0331439393939394,919
2014-11-30,"Clay","KS",,2265,937,0.00969827586206897,0.0274122807017544,0.0274122807017544,2791
2014-11-30,"Hamilton","TX",,2266,969,0.0104275286757039,0.0297555791710946,0.0544069640914037,2860
2014-11-30,"Warren","IN",,2267,863,0.00700116686114352,0.016489988221437,0.0550122249388753,2049
2014-11-30,"Somervell","TX","Granbury",2268,1391,0.016812865497076,0.019047619047619,-0.0639300134589502,915
2014-11-30,"Bracken","KY","Cincinnati",2269,887,0.00339366515837104,0.0230680507497117,0.0509478672985782,1630
2014-11-30,"Schoolcraft","MI",,2270,775,0.0104302477183833,0.0170603674540682,-0.0336658354114713,3747
2014-11-30,"Decatur","IA",,2271,913,0.0212527964205817,-0.0379346680716544,0.0189732142857143,1686
2014-11-30,"Greenlee","AZ","Safford",2272,912,0.0133333333333333,0.0305084745762712,0.0780141843971631,1250
2014-11-30,"Houston","TN",,2273,861,-0.00347222222222222,-0.00806451612903226,0.0058411214953271,2690
2014-11-30,"Butler","NE",,2274,983,0.00408580183861083,0.0207684319833853,0.0558539205155747,2024
2014-11-30,"Atkinson","GA","Douglas",2275,886,0.0114155251141552,0.0102622576966933,0.0125714285714286,906
2014-11-30,"Liberty","FL",,2276,960,0.0158730158730159,0.0201912858660999,0.0191082802547771,1266
2014-11-30,"Richardson","NE",,2277,937,-0.00106609808102345,-0.0063626723223754,-0.0105596620908131,2134
2014-11-30,"Jenkins","GA",,2278,893,0.00224466891133558,0.0101809954751131,0.0407925407925408,1258
2014-11-30,"Newton","AR","Harrison",2279,724,-0.00821917808219178,-0.016304347826087,0.00695410292072323,1400
2014-11-30,"Lyon","KY",,2280,1026,0.0208955223880597,0.0643153526970954,-0.0348071495766698,1348
2014-11-30,"McCulloch","TX",,2281,1019,-0.0192492781520693,-0.0431924882629108,-0.0267430754536772,2811
2014-11-30,"Kit Carson","CO",,2282,1159,0.000863557858376511,0.0202464788732394,0.060384263494968,1061
2014-11-30,"Conejos","CO",,2283,976,0.0113989637305699,0.0093071354705274,0.00102564102564103,2558
2014-11-30,"Ballard","KY","Paducah",2284,815,-0.0168878166465621,-0.0286054827175209,-0.0286054827175209,931
2014-11-30,"Quitman","MS",,2285,820,0.00861008610086101,0.0110974106041924,-0.0318772136953955,2233
2014-11-30,"Doddridge","WV","Clarksburg",2286,876,-0.0124013528748591,-0.0680851063829787,-0.0969072164948454,3526
2014-11-30,"Searcy","AR",,2287,764,0.0186666666666667,0.035230352303523,0.0105820105820106,1664
2014-11-30,"Monroe","AR",,2288,732,0.00687757909215956,0.0324400564174894,0.063953488372093,1728
2014-11-30,"Franklin","MS",,2289,960,0.0158730158730159,0.0378378378378378,0.00946372239747634,886
2014-11-30,"Dallas","AR",,2290,730,0.00412654745529574,0.0124826629680999,0.0549132947976879,2066
2014-11-30,"Anderson","KS",,2291,801,-0.015970515970516,-0.0243605359317905,0.0269230769230769,2077
2014-11-30,"Castro","TX",,2292,1137,0.0206463195691203,0.0547309833024119,0.161389172625128,1162
2014-11-30,"Lincoln","GA",,2293,1031,0.00291828793774319,-0.0105566218809981,-0.09402460456942,1819
2014-11-30,"Tillman","OK",,2294,711,0.00282087447108604,0.00423728813559322,0.0334302325581395,3402
2014-11-30,"Monroe","IA",,2295,960,0.0278372591006424,0.0607734806629834,0.085972850678733,2511
2014-11-30,"Doniphan","KS","St. Joseph",2296,886,0.00112994350282486,0.0114155251141552,0.092478421701603,2538
2014-11-30,"Lemhi","ID",,2297,1057,0,0.0114832535885167,0.0987525987525987,2406
2014-11-30,"Perry","TN",,2298,865,-0.0068886337543054,-0.0170454545454545,0.0322195704057279,3266
2014-11-30,"Thomas","KS",,2299,969,0.009375,0.0363636363636364,0.066006600660066,2450
2014-11-30,"Lake","OR",,2300,878,-0.00340522133938706,-0.0134831460674157,-0.00453514739229025,809
2014-11-30,"Yoakum","TX",,2301,1001,0.0121334681496461,0.0141843971631206,0.0437956204379562,1786
2014-11-30,"Trousdale","TN","Nashville",2302,925,0.00325379609544469,0.0109289617486339,0.0547320410490308,2510
2014-11-30,"Clay","TN",,2303,820,-0.00606060606060606,-0.0226460071513707,-0.0542099192618224,3018
2014-11-30,"Kingman","KS",,2304,823,0.00488400488400488,0.00734394124847001,0.0674448767833982,2316
2014-11-30,"Swisher","TX",,2305,959,0.0126715945089757,0.0367567567567568,0.0751121076233184,2616
2014-11-30,"Merrick","NE","Grand Island",2306,1049,-0.00190294957183635,0.035538005923001,0.104210526315789,2586
2014-11-30,"Lake","TN",,2307,799,-0.0160098522167488,-0.0208333333333333,0.0403645833333333,2141
2014-11-30,"Power","ID","Pocatello",2308,1037,-0.00192492781520693,0.0549338758901322,0.103191489361702,1608
2014-11-30,"Randolph","GA",,2309,876,0.0022883295194508,0.00114285714285714,0.0115473441108545,1401
2014-11-30,"Forest","PA",,2310,987,-0.013,-0.0304518664047151,-0.0426770126091174,1078
2014-11-30,"Pendleton","WV",,2311,978,0.0176899063475546,0.0404255319148936,0.0393198724760893,5856
2014-11-30,"Madison","MT",,2312,1050,0.00382409177820268,-0.00190114068441065,-0.0454545454545455,425
2014-11-30,"Adair","IA",,2313,1026,0.00785854616895874,0.0301204819277108,0.227272727272727,1862
2014-11-30,"Lafayette","AR",,2314,747,-0.00532623169107856,0.00268456375838926,0.0177111716621253,1367
2014-11-30,"Calhoun","WV",,2315,875,0.0342789598108747,0.0491606714628297,-0.053030303030303,3671
2014-11-30,"Pleasants","WV","Parkersburg",2316,938,-0.00318809776833156,-0.00530222693531283,-0.0408997955010225,2101
2014-11-30,"Worth","IA","Mason City",2317,996,0.00100502512562814,-0.0196850393700787,0.0897155361050328,2257
2014-11-30,"Ferry","WA",,2318,1177,-0.0344544708777687,-0.0606544293695132,0.0279475982532751,1693
2014-11-30,"Jefferson","NE",,2319,984,-0.00303951367781155,0.0196891191709845,0.0314465408805031,3469
2014-11-30,"Major","OK",,2320,834,-0.00239234449760766,-0.0106761565836299,0.0183150183150183,2356
2014-11-30,"Union","IN",,2321,890,-0.00224215246636771,0.00564971751412429,0.0684273709483793,2107
2014-11-30,"Pepin","WI",,2322,1060,0.00664767331433998,0.0261374636979671,0.000944287063267233,2073
2014-11-30,"Fremont","IA",,2323,889,0.0241935483870968,-0.0602536997885835,0.131043256997455,2352
2014-11-30,"Harney","OR",,2324,838,0.0219512195121951,0.070242656449553,0.0911458333333333,1688
2014-11-30,"Wheeler","GA",,2325,906,0.00443458980044346,0.0145576707726764,0.0378006872852234,553
2014-11-30,"Refugio","TX",,2326,1168,0.0245614035087719,0.0551038843721771,0.0532010820559062,2355
2014-11-30,"Rappahannock","VA",,2327,1502,-0.023407022106632,-0.020221787345075,-0.0427023581899299,4108
2014-11-30,"Valley","MT",,2328,808,0.0189155107187894,0.00497512437810945,-0.0992196209587514,3966
2014-11-30,"San Miguel","CO",,2329,1676,0.0114665057332529,0.0455396132252027,0.279389312977099,1349
2014-11-30,"Henderson","IL","Burlington",2330,1038,-0.00574712643678161,-0.0253521126760563,-0.0494505494505495,1075
2014-11-30,"Pocahontas","IA",,2331,895,0.00223964165733483,-0.0498938428874735,0.125786163522013,3992
2014-11-30,"Lake","CO","Edwards",2332,1193,0.00420875420875421,0.0170502983802217,0.0474100087796313,3228
2014-11-30,"Pierce","NE","Norfolk",2333,891,0.0482352941176471,0.132147395171537,-0.0198019801980198,1620
2014-11-30,"Woodruff","AR",,2334,721,0.0226950354609929,0.0634218289085546,0.0525547445255474,1059
2014-11-30,"Lac Qui Parle","MN",,2335,1209,-0.0122549019607843,-0.0374203821656051,-0.0114472608340147,2388
2014-11-30,"Charles City","VA","Richmond",2336,1127,-0.0105355575065847,-0.0301204819277108,-0.0375747224594364,2687
2014-11-30,"Nemaha","NE",,2337,1006,0.00299102691924227,0.0120724346076459,0.026530612244898,1280
2014-11-30,"Brooks","TX",,2338,965,-0.00822199383350463,-0.0163098878695209,0.0734149054505006,1719
2014-11-30,"Goliad","TX","Victoria",2339,1240,0.0205761316872428,0.0359231411862991,0.00404858299595142,601
2014-11-30,"Weston","WY",,2340,1191,-0.00915141430948419,0.00168208578637511,0.0530503978779841,1694
2014-11-30,"Bailey","TX",,2341,996,0.017364657814096,0.0342679127725857,0.0440251572327044,1073
2014-11-30,"Tucker","WV",,2342,1057,-0.0112254443405051,-0.0494604316546763,0.0644511581067472,4210
2014-11-30,"Nicholas","KY",,2343,875,0.00344036697247706,0.0257913247362251,0.0670731707317073,1728
2014-11-30,"Kane","UT",,2344,1247,0.00321802091713596,0.0254934210526316,-0.0181102362204724,1216
2014-11-30,"Winkler","TX",,2345,911,0.0190156599552573,0.0399543378995434,0.0832342449464923,1650
2014-11-30,"Ida","IA",,2346,999,0.0101112234580384,0.0256673511293634,0.236386138613861,2528
2014-11-30,"Surry","VA","Virginia Beach",2347,1162,-0.00343053173241852,-0.00257510729613734,-0.0629032258064516,4447
2014-11-30,"Wabaunsee","KS","Topeka",2348,987,0.0154320987654321,0.0238589211618257,0.0612903225806452,1760
2014-11-30,"Lexington City","VA",,2349,1267,-0.003147128245476,-0.00549450549450549,0.00715421303656598,1830
2014-11-30,"Childress","TX",,2350,1083,0.0275142314990512,0.0628066732090285,0.0895372233400403,2327
2014-11-30,"Boise","ID","Boise City",2351,1052,-0.0313075506445672,-0.0573476702508961,0.02734375,1235
2014-11-30,"Powell","MT",,2352,795,0.014030612244898,0.00760456273764258,-0.0328467153284672,1153
2014-11-30,"Wallowa","OR",,2353,1238,-0.00402252614641995,0.00161812297734628,0.0527210884353742,1895
2014-11-30,"Pawnee","KS",,2354,788,0.0102564102564103,-0.0112923462986198,0.0605652759084791,2145
2014-11-30,"Russell","KS",,2355,798,0.0126903553299492,0.025706940874036,0.0283505154639175,2747
2014-11-30,"Caribou","ID",,2356,1065,-0.00837988826815642,0.00852272727272727,0.179401993355482,1103
2014-11-30,"Thurston","NE",,2357,792,0.0645161290322581,0.192771084337349,-0.107102593010147,1057
2014-11-30,"La Salle","TX",,2358,1046,0.00770712909441233,0.0244857982370225,0.0254901960784314,1166
2014-11-30,"Treutlen","GA",,2359,885,-0.00112866817155756,-0.00225479143179256,0.0219399538106236,1087
2014-11-30,"Talbot","GA",,2360,928,0,0.00107874865156419,0.025414364640884,1523
2014-11-30,"Burt","NE",,2361,883,0.062575210589651,0.190026954177898,-0.0391730141458107,2769
2014-11-30,"Cumberland","KY",,2362,825,-0.00841346153846154,-0.0107913669064748,0.00979192166462668,1308
2014-11-30,"Norman","MN",,2363,1153,-0.0212224108658744,-0.0391666666666667,0.041553748870822,1653
