"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Hope, AR","AR",760,769,-0.0038860103626943,0.00260756192959583,0.0171957671957672,6397
2014-11-30,"Jennings, LA","LA",761,1263,0.0104,0.00317712470214456,0.0412201154163232,6561
2014-11-30,"Central City, KY","KY",762,828,-0.00838323353293413,0.00607533414337789,-0.00120627261761158,5860
2014-11-30,"Camden, AR","AR",763,768,-0.0115830115830116,-0.021656050955414,0.00655307994757536,6946
2014-11-30,"Jackson, WY","WY",764,1465,-0.0108035111411209,-0.0278699402786994,-0.00407885791978246,2146
2014-11-30,"Maysville, KY","KY",765,864,0.00465116279069767,0.0372148859543818,0.0693069306930693,6557
2014-11-30,"Juneau, AK","AK",766,1715,0.0190136660724896,0.132760898282695,0.0294117647058823,5217
2014-11-30,"Albert Lea, MN","MN",767,1137,0.00264550264550265,0.0070859167404783,0.0115658362989324,11852
2014-11-30,"Lewisburg, TN","TN",768,975,0.00515463917525773,0.015625,0.064410480349345,10187
2014-11-30,"Iron Mountain, MI","MI",769,794,-0.0050125313283208,-0.00997506234413965,-0.0075,11373
2014-11-30,"Lincoln, IL","IL",770,1069,-0.0147465437788018,-0.0334538878842676,-0.0369369369369369,7498
2014-11-30,"Jesup, GA","GA",771,1005,0.00600600600600601,0.0120845921450151,0.0612460401267159,5517
2014-11-30,"Alpena, MI","MI",772,852,-0.00350877192982456,-0.0273972602739726,0.0118764845605701,13746
2014-11-30,"Silver City, NM","NM",773,980,-0.019019019019019,-0.0485436893203883,-0.0306627101879327,5724
2014-11-30,"McPherson, KS","KS",774,1083,-0.000922509225092251,0.0226628895184136,0.125779625779626,8443
2014-11-30,"Washington Court House, OH","OH",775,1092,-0.020627802690583,-0.0144404332129964,-0.0117647058823529,6613
2014-11-30,"Van Wert, OH","OH",776,872,-0.0022883295194508,-0.00796359499431172,0.0393325387365912,8708
2014-11-30,"Merrill, WI","WI",777,1006,0.0202839756592292,0.0286298568507157,-0.0650557620817844,16998
2014-11-30,"Middlesborough, KY","KY",778,818,-0.0203592814371257,-0.029655990510083,-0.0144578313253012,1951
2014-11-30,"Crescent City, CA","CA",779,1405,0.00142551674982181,0.0151734104046243,0.0925349922239502,9456
2014-11-30,"North Vernon, IN","IN",780,929,0.00759219088937093,0.0119825708061002,0.00868621064060804,8809
2014-11-30,"Hays, KS","KS",781,1210,-0.00329489291598023,0.010016694490818,0.0746003552397869,7910
2014-11-30,"Forrest City, AR","AR",782,716,0.0156028368794326,0.0498533724340176,0.0670640834575261,6116
2014-11-30,"Fort Morgan, CO","CO",783,1244,0.0105605199025183,0.0506756756756757,0.0902716914986854,8442
2014-11-30,"Mineral Wells, TX","TX",784,1200,0.00418410041841004,0.00755667506297229,0.00840336134453781,4878
2014-11-30,"Yazoo City, MS","MS",785,958,0.0126849894291755,0.0609080841638981,0.131050767414404,4164
2014-11-30,"Bastrop, LA","LA",786,1108,-0.0280701754385965,-0.0570212765957447,-0.0229276895943563,4865
2014-11-30,"Bainbridge, GA","GA",787,899,0,-0.013172338090011,-0.00991189427312775,4922
2014-11-30,"Wauchula, FL","FL",788,1100,-0.0116801437556155,0.000909918107370337,0.0576923076923077,4365
2014-11-30,"Fort Valley, GA","GA",789,1051,0.00960614793467819,0.0203883495145631,0.051,5862
2014-11-30,"Great Bend, KS","KS",790,779,-0.0089058524173028,-0.0114213197969543,0.0236530880420499,9237
2014-11-30,"Grants, NM","NM",791,1006,-0.0108161258603736,-0.0146914789422135,0.0479166666666667,3740
2014-11-30,"Fitzgerald, GA","GA",792,892,0.00337457817772778,0.00337457817772778,0.0205949656750572,5692
2014-11-30,"Thomaston, GA","GA",793,1151,-0.00173460537727667,0.0043630017452007,0.0231111111111111,1218
2014-11-30,"Mountain Home, ID","ID",794,945,0.00853788687299893,0.0570469798657718,0.109154929577465,8476
2014-11-30,"Altus, OK","OK",795,747,0.00809716599190283,0.00403225806451613,0.014945652173913,8889
2014-11-30,"Uvalde, TX","TX",796,1010,0.000991080277502478,0.0140562248995984,0.0587002096436059,6049
2014-11-30,"Lexington, NE","NE",797,1054,-0.00566037735849057,0.0183574879227053,0.111814345991561,8779
2014-11-30,"Boone, IA","IA",798,1024,0.00490677134445535,0.0343434343434343,0.0987124463519313,8554
2014-11-30,"Toccoa, GA","GA",799,929,0.00215749730312837,0.0108813928182807,0.0299334811529933,6036
2014-11-30,"Clarksdale, MS","MS",800,889,0.00679501698754247,0.0136830102622577,-0.025219298245614,4096
2014-11-30,"Summerville, GA","GA",801,830,0,-0.0246768507638073,-0.0177514792899408,4012
2014-11-30,"New Ulm, MN","MN",802,1172,0.0112165660051769,0.0200174064403829,0.0752293577981651,9506
2014-11-30,"Marshall, MN","MN",803,1229,-0.0120578778135048,-0.0253766851704996,-0.0191540303272147,7414
2014-11-30,"La Grande, OR","OR",804,1200,-0.0163934426229508,-0.0139687756778965,0.0344827586206897,6525
2014-11-30,"Greensburg, IN","IN",805,1023,-0.00195121951219512,-0.0115942028985507,-0.00486381322957198,6925
2014-11-30,"Mexico, MO","MO",806,853,-0.00233918128654971,0,0.0130641330166271,6497
2014-11-30,"Moberly, MO","MO",807,849,0.00236127508854782,0.0192076830732293,0.0328467153284672,5871
2014-11-30,"City of The Dalles, OR","OR",808,1243,-0.0111376292760541,0.00485044462409054,0.0551782682512733,5185
2014-11-30,"Deming, NM","NM",809,910,-0.0288153681963714,-0.0520833333333333,-0.0733197556008147,4012
2014-11-30,"Harrisburg, IL","IL",810,1160,0.00346020761245675,0.012216404886562,-0.0349417637271215,8563
2014-11-30,"Fallon, NV","NV",811,1090,-0.00818926296633303,0.00925925925925926,0.00368324125230203,5212
2014-11-30,"Fredericksburg, TX","TX",812,1552,-0.00385109114249037,0.00258397932816538,0.0703448275862069,4034
2014-11-30,"Magnolia, AR","AR",813,849,0.0119189511323004,0.0216606498194946,0.00951248513674197,4833
2014-11-30,"Campbellsville, KY","KY",814,885,-0.00895856662933931,-0.0122767857142857,0.0160734787600459,5952
2014-11-30,"Connersville, IN","IN",815,766,-0.00390117035110533,-0.00905562742561449,0.0145695364238411,7675
2014-11-30,"Scottsburg, IN","IN",816,868,0.00579374275782155,0.00579374275782155,0.00813008130081301,6277
2014-11-30,"Heber, UT","UT",817,1618,0.0125156445556946,0.0425257731958763,0.102931152010907,7001
2014-11-30,"Pampa, TX","TX",818,1009,0.0120361083249749,0.014070351758794,0.022289766970618,5773
2014-11-30,"Cordele, GA","GA",819,901,-0.00110864745011086,0.00334075723830735,0.0285388127853881,4403
2014-11-30,"Pierre Part, LA","LA",820,1565,-0.00127632418634333,0.0222077073807969,0.264135702746365,3616
2014-11-30,"Arkadelphia, AR","AR",821,843,-0.0140350877192982,-0.0376712328767123,0.03690036900369,4475
2014-11-30,"Liberal, KS","KS",822,872,-0.00909090909090909,-0.0045662100456621,0.0608272506082725,5112
2014-11-30,"Levelland, TX","TX",823,1046,0.0175097276264591,0.0397614314115308,0.0608519269776876,5850
2014-11-30,"Wahpeton, ND","ND",824,1063,0.0300387596899225,0.0411361410381978,-0.142050040355125,2785
2014-11-30,"Mitchell, SD","SD",825,1191,0.0179487179487179,0.046572934973638,0.0276100086281277,5134
2014-11-30,"Sterling, CO","CO",826,1209,0.0108695652173913,0.0727595385980479,0.105118829981718,5041
2014-11-30,"Yankton, SD","SD",827,1261,-0.0292532717474981,-0.0055205047318612,0.120888888888889,5210
2014-11-30,"Oskaloosa, IA","IA",828,999,0.0142131979695431,0.0427974947807933,0.0811688311688312,6922
2014-11-30,"Brookings, OR","OR",829,1213,-0.00736497545008183,0.0201850294365013,0.098731884057971,7158
2014-11-30,"Hood River, OR","OR",830,1460,-0.00205058099794942,-0.0155091031692515,0.0579710144927536,6490
2014-11-30,"Beatrice, NE","NE",831,1013,-0.000986193293885602,0.011988011988012,0.0284263959390863,5375
2014-11-30,"Borger, TX","TX",832,1052,-0.0259259259259259,-0.0418943533697632,-0.0505415162454874,8004
2014-11-30,"Raymondville, TX","TX",833,979,0,0.00307377049180328,0.0229885057471264,3796
2014-11-30,"Elk City, OK","OK",834,991,-0.00100806451612903,-0.0129482071713147,0.152325581395349,6081
2014-11-30,"Roanoke Rapids, NC","NC",835,829,0.00241837968561064,-0.00360576923076923,-0.0758082497212932,3967
2014-11-30,"Grenada, MS","MS",836,1024,0.0178926441351889,0.025025025025025,0.0364372469635627,4827
2014-11-30,"Dumas, TX","TX",837,1065,0.0133206470028544,0.0230547550432277,0.076845298281092,5088
2014-11-30,"Helena, AR","AR",838,729,0.0069060773480663,0.0340425531914894,0.0704845814977974,3269
2014-11-30,"Parsons, KS","KS",839,725,-0.0162822252374491,-0.0268456375838926,0.013986013986014,6353
2014-11-30,"Tuskegee, AL","AL",840,883,-0.0111982082866741,0.00684150513112885,0,6116
2014-11-30,"Price, UT","UT",841,1125,0.0416666666666667,0.142131979695431,0.160990712074303,6884
2014-11-30,"Worthington, MN","MN",842,1167,-0.0110169491525424,-0.0118543607112616,0.0218914185639229,5108
2014-11-30,"Jamestown, ND","ND",843,1153,-0.00517687661777394,0.00874890638670166,-0.214042263122018,4630
2014-11-30,"Prineville, OR","OR",844,1130,0.006233303650935,0.0272727272727273,0.13,4894
2014-11-30,"Fairmont, MN","MN",845,1179,0.00425894378194208,0.0102827763496144,0.0406001765225066,8287
2014-11-30,"Guymon, OK","OK",846,972,-0.00511770726714432,-0.00409836065573771,0.0740331491712707,2479
2014-11-30,"West Point, MS","MS",847,977,0.00721649484536082,0.0415778251599147,0.00205128205128205,4856
2014-11-30,"Ruidoso, NM","NM",848,1193,-0.0115990057995029,-0.0164880461665293,-0.00417362270450751,2457
2014-11-30,"Storm Lake, IA","IA",849,926,-0.0148936170212766,-0.0551020408163265,0.0843091334894614,5791
2014-11-30,"Woodward, OK","OK",850,912,-0.00977198697068404,-0.0235546038543897,-0.00327868852459016,6518
2014-11-30,"Hereford, TX","TX",851,1048,0.0224390243902439,0.048,0.0682976554536188,3436
2014-11-30,"Brownsville, TN","TN",852,822,-0.0155688622754491,-0.0237529691211401,0.0123152709359606,7987
2014-11-30,"Bishop, CA","CA",853,1600,-0.0147783251231527,-0.0153846153846154,0.00946372239747634,4048
2014-11-30,"Los Alamos, NM","NM",854,1337,-0.0197947214076246,-0.0610955056179775,-0.028343023255814,5676
2014-11-30,"Snyder, TX","TX",855,974,0.0285110876451954,0.0679824561403509,0.0822222222222222,4593
2014-11-30,"Spirit Lake, IA","IA",856,1203,-0.00331400165700083,0.00333611342785655,0.0818345323741007,4825
2014-11-30,"Spencer, IA","IA",857,955,0.00420609884332282,-0.0265035677879715,0.179012345679012,4961
2014-11-30,"Havre, MT","MT",858,915,0.0155382907880133,0.0493119266055046,0.0433295324971494,977
2014-11-30,"Sweetwater, TX","TX",859,1008,0.0296220633299285,0.0610526315789474,0.110132158590308,5099
2014-11-30,"Andrews, TX","TX",860,1088,0.0158730158730159,0.0342205323193916,0.0361904761904762,3146
2014-11-30,"Lamesa, TX","TX",861,1090,0.00925925925925926,0.0148975791433892,0.033175355450237,2588
2014-11-30,"Pecos, TX","TX",862,1010,0.00198412698412698,0.0160965794768612,0.0444674250258532,2237
2014-11-30,"Vernon, TX","TX",863,1057,0.021256038647343,0.0434353405725568,0.0153698366954851,4076
2014-11-30,"Tallulah, LA","LA",864,1349,-0.0546601261387526,-0.0696551724137931,0.119502074688797,1854
