"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Neely","AL","Mobile","Mobile","Mobile",4779,691,-0.0212464589235127,-0.0226308345120226,-0.0376044568245125,819
2014-11-30,"Westerly Hills","NC","Charlotte","Mecklenburg","Charlotte",4780,844,0.00595947556615018,0.0132052821128451,0.0751592356687898,729
2014-11-30,"Hawley Farms","WI","Milwaukee","Milwaukee","Milwaukee",4781,1076,0.00749063670411985,0.0228136882129278,0.0487329434697856,555
2014-11-30,"Cabrini Green","IL","Chicago","Cook","Chicago",4782,2118,-0.051500223914017,-0.0738959335373852,0.13201496525922,535
2014-11-30,"Parkridge","TN","Knoxville","Knox","Knoxville",4783,767,-0.00130208333333333,0.00392670157068063,0.0435374149659864,738
2014-11-30,"Country Lane Estates","MO","Kansas City","Jackson","Kansas City",4784,1154,0.0303571428571429,0.0230496453900709,0.0303571428571429,423
2014-11-30,"Carter Park","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4785,905,0.020293122886133,0.0474537037037037,0.062206572769953,452
2014-11-30,"Academy Baker Ave","GA","Augusta","Richmond","Augusta",4786,769,0,0.0280748663101604,0.0505464480874317,612
2014-11-30,"Morgan Heights","WI","Milwaukee","Milwaukee","Milwaukee",4787,1145,-0.010371650821089,-0.0280135823429542,0.0324616771866546,425
2014-11-30,"Swann Estates","FL","Tampa","Hillsborough","Tampa",4788,1746,0.00634005763688761,0.0046029919447641,0.0252495596007046,763
2014-11-30,"Sparr Heights","CA","Los Angeles","Los Angeles","Glendale",4789,2785,-0.00107604017216643,0.00505232767953807,0.0613567073170732,645
2014-11-30,"Candlemen","NM","Albuquerque","Bernalillo","Albuquerque",4790,1041,-0.038781163434903,-0.0553539019963702,0.0205882352941176,638
2014-11-30,"White Manor","WI","Milwaukee","Milwaukee","Milwaukee",4791,1110,-0.00269541778975741,0.0164835164835165,0.0601719197707736,553
2014-11-30,"Woodhaven","VA","Richmond","Richmond City","Richmond",4792,983,0.00717213114754098,0.00408580183861083,-0.0120603015075377,553
2014-11-30,"West Calhoun","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4793,1502,0.00200133422281521,0.0073775989268947,0.00940860215053763,572
2014-11-30,"Royal Terrace","FL","Jacksonville","Duval","Jacksonville",4794,825,-0.00241837968561064,0.00243013365735115,-0.0072202166064982,809
2014-11-30,"Heritage Eagle Bend","CO","Denver","Arapahoe","Aurora",4795,2404,0.0113588557004628,0.0212404418011895,0.0576330840299164,1435
2014-11-30,"Lake Pasadena","FL","Tampa","Pinellas","Saint Petersburg",4796,1271,0.00236593059936909,0.0119426751592357,0.0530240265120133,601
2014-11-30,"Hills Park","GA","Atlanta","Fulton","Atlanta",4797,2019,0.0100050025012506,0.0428719008264463,0.155034324942792,457
2014-11-30,"Harlan Heights","AZ","Tucson","Pima","Tucson",4798,970,0.00518134715025907,0.0031023784901758,0.0221285563751317,445
2014-11-30,"Eagle Ranch","NM","Albuquerque","Bernalillo","Albuquerque",4799,1204,-0.0444444444444444,-0.0586395621579359,-0.0139230139230139,501
2014-11-30,"Sunset Village","WI","Madison","Dane","Town of Madison",4800,1553,-0.010828025477707,-0.0019280205655527,0.0137075718015666,721
2014-11-30,"Albion Acres","GA","Augusta","Richmond","Augusta",4801,722,-0.00687757909215956,0.00837988826815642,0.0617647058823529,624
2014-11-30,"Pullman","IL","Chicago","Cook","Chicago",4802,1232,-0.0175438596491228,-0.0291568163908589,0.014827018121911,464
2014-11-30,"Mirabella","NM","Albuquerque","Bernalillo","Albuquerque",4803,1124,-0.0318690783807063,-0.041773231031543,0.0475302889095992,569
2014-11-30,"Tampa-Bayshore Gardens","FL","Tampa","Hillsborough","Tampa",4804,1871,0.0218459858001092,0.0703661327231121,0.136004857316333,945
2014-11-30,"River West","IL","Chicago","Cook","Chicago",4805,2229,-0.0253607345867949,-0.0346470333477696,-0.0158940397350993,743
2014-11-30,"Woodridge","TX","San Antonio","Bexar","San Antonio",4806,1440,0.00911002102312544,0.0191082802547771,0.0300429184549356,852
2014-11-30,"West Davis Manor","CA","Sacramento","Yolo","Davis",4807,1840,0.0104338275672707,0.030812324929972,0.0087719298245614,445
2014-11-30,"Eastgate","MI","Grand Rapids","Kent","Grand Rapids",4808,1216,-0.000821692686935086,-0.0193548387096774,0.072310405643739,558
2014-11-30,"Mitchell Boulevard","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4809,833,0.0183374083129584,0.0309405940594059,0.0625,449
2014-11-30,"Silver Sprints Village","TX","El Paso","El Paso","El Paso",4810,1922,-0.00155844155844156,-0.0158730158730159,0.00104166666666667,530
2014-11-30,"South Blue Valley","MO","Kansas City","Jackson","Kansas City",4811,650,0.00308641975308642,0.0220125786163522,0.0416666666666667,811
2014-11-30,"East Village","TX","San Antonio","Bexar","San Antonio",4812,868,0,0.00579374275782155,0.037037037037037,907
2014-11-30,"Summerwood","OH","Columbus","Franklin","Columbus",4813,1285,-0.00772200772200772,-0.0138142747505756,0.0271782573940847,552
2014-11-30,"Independence","OK","Tulsa","Tulsa","Tulsa",4814,642,0.00784929356357928,0.0015600624024961,-0.0213414634146341,529
2014-11-30,"Brookland Park","VA","Richmond","Richmond City","Richmond",4815,1043,-0.00191387559808612,0.0205479452054795,0.0461384152457372,569
2014-11-30,"Eastwood Village","TX","San Antonio","Bexar","San Antonio",4816,892,0,0.00904977375565611,0.0606420927467301,786
2014-11-30,"Quailwood","CA","Bakersfield","Kern","Bakersfield",4817,1481,0.0164722031571723,0.0277585010409438,0.0157750342935528,603
2014-11-30,"Tanglewood","TX","San Antonio","Bexar","San Antonio",4818,1312,-0.000761614623000762,-0.00228136882129278,0.0186335403726708,842
2014-11-30,"Poplar Level","KY","Louisville/Jefferson County","Jefferson","Louisville",4819,1097,-0.0196604110813226,-0.037719298245614,0.0467557251908397,755
2014-11-30,"Crossroads Area","FL","Tampa","Pinellas","Saint Petersburg",4820,1498,0.00267737617135207,-0.00066711140760507,0,435
2014-11-30,"Garland","AL","Mobile","Mobile","Mobile",4821,1073,0.00656660412757974,0.0238549618320611,0.0561023622047244,706
2014-11-30,"Z'berg Park","CA","Sacramento","Sacramento","Sacramento",4822,1526,0.016655562958028,0.0255376344086021,0.0359809911744739,508
2014-11-30,"Biddle Street","MD","Baltimore","Baltimore City","Baltimore",4823,1165,-0.0168776371308017,-0.0291666666666667,-0.00256849315068493,673
2014-11-30,"Mozley Park","GA","Atlanta","Fulton","Atlanta",4824,892,-0.00223713646532438,-0.00998890122086571,-0.0110864745011086,791
2014-11-30,"Park Crossing","NC","Charlotte","Mecklenburg","Charlotte",4825,2532,-0.00977708251857646,0.00516077808654228,0.0251012145748988,607
2014-11-30,"Wesleyan Hill","OH","Dayton","Montgomery","Dayton",4826,633,-0.00627943485086342,-0.015552099533437,-0.00938967136150235,441
2014-11-30,"Imperial Estates","CA","Los Angeles","Los Angeles","Long Beach",4827,2367,0.000422654268808115,0.00424268137462877,0.0468819106590004,432
2014-11-30,"Greenbriar Farm","OH","Columbus","Franklin","Columbus",4828,1554,0.0123778501628664,0.011060507482108,0.0535593220338983,527
2014-11-30,"Georgia Avenue","AL","Mobile","Mobile","Mobile",4829,861,0.0034965034965035,0.0034965034965035,0.0423728813559322,413
2014-11-30,"Belmar Gardens","FL","Tampa","Hillsborough","Tampa",4830,1703,0.00650118203309693,0.0215956808638272,0.0155038759689922,655
2014-11-30,"Northeast Millair","KS","Wichita","Sedgwick","Wichita",4831,665,-0.0206185567010309,-0.0220588235294118,0.0278207109737249,592
2014-11-30,"Woodland Terrace","FL","Tampa","Hillsborough","Tampa",4832,1065,0.00852272727272727,0.00471698113207547,-0.0193370165745856,499
2014-11-30,"Cascade Heights","GA","Atlanta","Fulton","Atlanta",4833,985,-0.00404448938321537,-0.00303643724696356,-0.0266798418972332,510
2014-11-30,"Leinkauf","AL","Mobile","Mobile","Mobile",4834,802,0.00124843945068664,0.00753768844221105,0.0177664974619289,599
2014-11-30,"Carol Rae Ranch","AZ","Phoenix","Maricopa","Gilbert",4835,1365,0.00441501103752759,0.0148698884758364,0.0483870967741935,512
2014-11-30,"Park Village","AZ","Phoenix","Maricopa","Gilbert",4836,1289,0.00311284046692607,0.0157604412923562,0.0462662337662338,654
2014-11-30,"Edgewood","KY","Louisville/Jefferson County","Jefferson","Louisville",4837,812,0.00370828182941904,0.0188205771643664,0.0265486725663717,474
2014-11-30,"Forest Hill Extension","CA","San Francisco","San Francisco","San Francisco",4838,4760,0.000210128178188695,0.0470743510778707,0.154219204655674,619
2014-11-30,"Shelby Hills","TN","Nashville","Davidson","Nashville",4839,1216,0.0313825275657337,0.0808888888888889,0.256198347107438,860
2014-11-30,"Buckhead Village","GA","Atlanta","Fulton","Atlanta",4840,1508,0.0182309250506415,0.00869565217391304,0.0612244897959184,724
2014-11-30,"Lakewood","LA","New Orleans","Orleans","New Orleans",4841,2230,-0.11296738265712,-0.18968023255814,-0.101168883514712,697
2014-11-30,"Knoches Park","MO","Kansas City","Jackson","Kansas City",4842,649,0.00154320987654321,0.0156494522691706,0,745
2014-11-30,"Balboa Way","AZ","Phoenix","Maricopa","Chandler",4843,2581,0,0.00349922239502333,0.0595238095238095,510
2014-11-30,"Valencia","TX","San Antonio","Bexar","San Antonio",4844,1195,0.0067396798652064,0.00843881856540084,0.0346320346320346,710
2014-11-30,"Nebraska","IN","Fort Wayne","Allen","Fort Wayne",4845,607,-0.00978792822185971,-0.0225442834138486,-0.00978792822185971,680
2014-11-30,"Bayview","AL","Mobile","Mobile","Mobile",4846,775,0.0104302477183833,0.0278514588859416,0.0278514588859416,479
2014-11-30,"Rosemont West","AZ","Tucson","Pima","Tucson",4847,1039,0.00483558994197292,0,0.02465483234714,721
2014-11-30,"Carver Shores","FL","Orlando","Orange","Orlando",4848,912,0.00996677740863787,0.0189944134078212,0.00996677740863787,635
2014-11-30,"Alcott Park","WI","Milwaukee","Milwaukee","Milwaukee",4849,1183,-0.0125208681135225,-0.0358598207008965,-0.0223140495867769,435
2014-11-30,"Woodland Park","OH","Columbus","Franklin","Columbus",4850,799,0.0113924050632911,0.0217391304347826,0.0430809399477807,558
2014-11-30,"Parkwood Hills","WI","Madison","Dane","Town of Madison",4851,1790,0.0234419668381933,0.0648423557406306,0.113876789047915,484
2014-11-30,"Whispering Oaks","TX","San Antonio","Bexar","San Antonio",4852,1769,0.00970319634703196,0.0213625866050808,0.0448907265209687,745
2014-11-30,"Madera Parc","AZ","Phoenix","Maricopa","Gilbert",4853,1446,0.00346981263011797,0.0183098591549296,0.0601173020527859,554
2014-11-30,"Stonegate Estates","AZ","Phoenix","Maricopa","Mesa",4854,1415,0.00497159090909091,0.0231381055676067,0.0216606498194946,432
2014-11-30,"Schumacher Place","OH","Columbus","Franklin","Columbus",4855,1383,0.0102264426588751,0.0184094256259205,0.0244444444444444,533
2014-11-30,"Dixie Belle","FL","Orlando","Orange","Orlando",4856,1084,0.00649953574744661,0.0274881516587678,0.0617042115572968,654
2014-11-30,"Highland Park - Overlee Knolls","VA","Washington","Arlington","Arlington",4857,3220,-0.00586600802716888,-0.0104486785494776,-0.00800985828712261,619
2014-11-30,"Druid Hills","GA","Atlanta","Fulton","Atlanta",4858,1969,-0.0135270541082164,0.00203562340966921,0.121937321937322,537
2014-11-30,"Camelot Village","AZ","Phoenix","Maricopa","Tempe",4859,1956,-0.00609756097560976,-0.0121212121212121,0.0316455696202532,441
2014-11-30,"Santa Clara","OH","Dayton","Montgomery","Dayton",4860,666,0.00909090909090909,0.016793893129771,0.0121580547112462,509
2014-11-30,"Pill Hill","IL","Chicago","Cook","Chicago",4861,1331,-0.0256222547584187,-0.0341074020319303,0.0175840978593272,610
2014-11-30,"Old Town North","VA","Washington","Alexandria City","Alexandria",4862,2243,-0.00488021295474712,0.00990544799639802,0.0307904411764706,1574
2014-11-30,"Blue Hills Estates","MO","Kansas City","Jackson","Kansas City",4863,1630,0.0130515848353014,-0.0309155766944114,-0.0251196172248804,515
2014-11-30,"Oakdale","IN","Fort Wayne","Allen","Fort Wayne",4864,639,-0.0229357798165138,-0.0405405405405405,-0.0123647604327666,659
2014-11-30,"Bay Colony","VA","Virginia Beach","Virginia Beach City","Virginia Beach",4865,2767,0.0050853614239012,0.0282422891118543,-0.00966356478167502,616
2014-11-30,"Crestline Area","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4866,3601,0.00755456071628428,0.029151186053158,0.168018164125851,610
2014-11-30,"Graceland Park","MD","Baltimore","Baltimore City","Baltimore",4867,1313,-0.00379362670713202,-0.00755857898715042,0.0306122448979592,878
2014-11-30,"Eisenhower","NM","Albuquerque","Bernalillo","Albuquerque",4868,1179,-0.0367647058823529,-0.0445705024311183,0.0120171673819742,529
2014-11-30,"Hyde Park","MO","St. Louis","Saint Louis City","Saint Louis",4869,743,-0.00268456375838926,0.0164158686730506,-0.0300261096605744,644
2014-11-30,"Oakwood Gardens","FL","Tampa","Pinellas","Saint Petersburg",4870,1044,0.00675024108003857,0.0205278592375367,0.0609756097560976,674
2014-11-30,"Fisher","AL","Mobile","Mobile","Mobile",4871,652,-0.0165912518853695,-0.0369276218611521,-0.0764872521246459,907
2014-11-30,"Wood Park","AZ","Phoenix","Maricopa","Tempe",4872,1122,0.000892060660124889,-0.00266666666666667,0.0466417910447761,432
2014-11-30,"Eastlake Vistas","CA","San Diego","San Diego","Chula Vista",4873,2492,0.0028169014084507,-0.00914512922465209,-0.00240192153722978,1289
2014-11-30,"Willow Creek","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4874,1165,0.0174672489082969,0.0392506690454951,0.0328014184397163,585
2014-11-30,"Cobbs Hill","NY","Rochester","Monroe","Rochester",4875,1666,0.0296662546353523,0.0638569604086845,0.056436271401395,587
2014-11-30,"Encino Park","TX","San Antonio","Bexar","San Antonio",4876,1746,0.0127610208816705,0.0392857142857143,0.0967336683417085,1047
2014-11-30,"Amazon","OR","Eugene","Lane","Eugene",4877,1344,0.0362374710871241,0.0582677165354331,0.00976709241172051,819
2014-11-30,"Hunterwood","TX","Houston","Harris","Houston",4878,1247,-0.000801282051282051,0.0048348106365834,0.0549915397631134,515
2014-11-30,"Harris Park","FL","Tampa","Pinellas","Saint Petersburg",4879,1077,0.00654205607476636,0.0208530805687204,0.0791583166332665,611
2014-11-30,"Haynes Manor","TN","Nashville","Davidson","Nashville",4880,1114,0,0.0479774223894638,0.222832052689352,800
2014-11-30,"Rancho Sereno","NM","Albuquerque","Bernalillo","Albuquerque",4881,1317,-0.0511527377521614,-0.0633001422475107,-0.025887573964497,677
2014-11-30,"South Atlanta","GA","Atlanta","Fulton","Atlanta",4882,897,0.00335570469798658,0.00335570469798658,-0.0636743215031315,529
2014-11-30,"Belvedere","SC","Columbia","Richland","Columbia",4883,764,-0.00779220779220779,0.0079155672823219,0.0670391061452514,593
2014-11-30,"Cleveland Heights","FL","Lakeland","Polk","Lakeland",4884,964,0.00942408376963351,0.0126050420168067,0.0332261521972133,623
2014-11-30,"Columbia Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4885,1367,-0.000730994152046784,-0.000730994152046784,0.0201492537313433,571
2014-11-30,"Tanglewood","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4886,3290,0.00642398286937901,0.0507824976045992,0.151557577878894,687
2014-11-30,"Lago Estancia","AZ","Phoenix","Maricopa","Gilbert",4887,1341,0,0.00751314800901578,0.0213252094440213,712
2014-11-30,"Appleridge","MS","Jackson","Hinds","Jackson",4888,756,-0.0130548302872063,-0.0143415906127771,-0.0608695652173913,432
2014-11-30,"Northwest Community Action","MD","Baltimore","Baltimore City","Baltimore",4889,1201,-0.00414593698175788,-0.0171849427168576,0.00670578373847443,739
2014-11-30,"McLean Gardens","DC","Washington","District of Columbia","Washington",4890,2083,0.000961076405574243,-0.00714966634890372,-0.0179160773220179,1165
2014-11-30,"Key Coalition","MO","Kansas City","Jackson","Kansas City",4891,701,-0.00284495021337127,0.0100864553314121,0.0203784570596798,594
2014-11-30,"Kenwood","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4892,3752,0.0290729566648382,0.132850241545894,0.191111111111111,503
2014-11-30,"Berkeley Place","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4893,2822,0.0318098720292505,0.101913315111285,0.158456486042693,518
2014-11-30,"Four by Four","MD","Baltimore","Baltimore City","Baltimore",4894,1166,-0.00850340136054422,-0.00934579439252336,0.0392156862745098,576
2014-11-30,"Valley Hi North","TX","San Antonio","Bexar","San Antonio",4895,1122,-0.0114537444933921,-0.0114537444933921,0.0369685767097967,421
2014-11-30,"Fairlane","OH","Dayton","Montgomery","Dayton",4896,853,0.00117370892018779,0.0215568862275449,0.068922305764411,413
2014-11-30,"Tollgate Crossing","CO","Denver","Arapahoe","Aurora",4897,2136,0.0181124880838894,0.051698670605613,0.109034267912773,993
2014-11-30,"Twyckenham Hills","IN","South Bend","Saint Joseph","South Bend",4898,1028,0.0138067061143984,0.0809674027339642,0.0394337714863498,603
2014-11-30,"General Krueger","TX","San Antonio","Bexar","San Antonio",4899,988,-0.00101112234580384,-0.00202020202020202,0.051063829787234,562
2014-11-30,"Bermuda Riviera","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4900,2933,0.00582990397805213,0.0415482954545455,0.103461249059443,435
2014-11-30,"Kiwanis Park","AZ","Phoenix","Maricopa","Tempe",4901,1233,0.0131470829909614,0.0300751879699248,0.062015503875969,891
2014-11-30,"River Bend","WI","Milwaukee","Milwaukee","Milwaukee",4902,1153,-0.00689061154177433,-0.0253592561284869,0.0285459411239964,452
2014-11-30,"Bear Canyon","AZ","Tucson","Pima","Tucson",4903,1509,-0.0104918032786885,-0.0169381107491857,0.00199203187250996,689
2014-11-30,"Worthington Park","OH","Columbus","Franklin","Columbus",4904,1519,-0.00328083989501312,0.010645375914837,0.103122730573711,406
2014-11-30,"Town & Country Manor","WI","Milwaukee","Milwaukee","Milwaukee",4905,1073,0.00940733772342427,0.0357142857142857,0.041747572815534,579
2014-11-30,"Livingston Park North","OH","Columbus","Franklin","Columbus",4906,763,0.00659630606860158,0.0200534759358289,0.0380952380952381,543
2014-11-30,"Everest","WA","Seattle","King","Kirkland",4907,1954,0,-0.017102615694165,0.0284210526315789,600
2014-11-30,"Eastland","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4908,882,0.0327868852459016,0.0769230769230769,0.116455696202532,587
2014-11-30,"Pasadena Bear Creek Estates","FL","Tampa","Pinellas","Saint Petersburg",4909,1154,0.012280701754386,0.0285204991087344,0.0724907063197026,643
2014-11-30,"Lakeside","CA","San Francisco","San Francisco","San Francisco",4910,4217,0.01151355241065,0.0829481253210067,0.274788391777509,533
2014-11-30,"Monkbridge Gardens","NM","Albuquerque","Bernalillo","Albuquerque",4911,1017,-0.0351043643263757,-0.053072625698324,-0.0173913043478261,510
2014-11-30,"Civic Center","CO","Denver","Denver","Denver",4912,2182,-0.00319780721790772,-0.0063752276867031,-0.0171171171171171,519
2014-11-30,"Oak Park Southeast","MO","Kansas City","Jackson","Kansas City",4913,667,0.00451807228915663,0.0277349768875193,0.00451807228915663,866
2014-11-30,"South Commons","IL","Chicago","Cook","Chicago",4914,1342,-0.0110537951363301,-0.0110537951363301,-0.0475514549325763,938
2014-11-30,"Brady Gardens","TX","San Antonio","Bexar","San Antonio",4915,873,0.0046029919447641,0.00808314087759815,0.0282685512367491,432
2014-11-30,"Windsor Farms","VA","Richmond","Richmond City","Richmond",4916,1751,0.0373222748815166,0.0683343502135449,0.0822002472187886,570
2014-11-30,"Villages of Eastridge","AZ","Phoenix","Maricopa","Mesa",4917,1557,0.00322164948453608,0.00776699029126214,0.0857740585774059,928
2014-11-30,"Springfield Lakes","AZ","Phoenix","Maricopa","Chandler",4918,1460,0.00343642611683849,0.0188415910676902,0.161495624502784,1414
2014-11-30,"Stevenson","OK","Tulsa","Tulsa","Tulsa",4919,1287,-0.0212927756653992,0.00390015600624025,0.036231884057971,545
2014-11-30,"Villa Heights","NC","Charlotte","Mecklenburg","Charlotte",4920,986,0.00612244897959184,0.00203252032520325,-0.031434184675835,643
2014-11-30,"Holiday Park","FL","Tampa","Pinellas","Saint Petersburg",4921,1589,0.0108142493638677,0.0212082262210797,0.0127469725940089,711
2014-11-30,"Chimborazo","VA","Richmond","Richmond City","Richmond",4922,1072,-0.00186219739292365,-0.0027906976744186,0.00280636108512629,571
2014-11-30,"Glenwood Park","IN","Fort Wayne","Allen","Fort Wayne",4923,1030,0.0117878192534381,0.0198019801980198,0.0774058577405858,475
2014-11-30,"Silverhawke","AZ","Phoenix","Maricopa","Gilbert",4924,1520,0.00263852242744063,0.0140093395597065,0.0461114934618032,498
2014-11-30,"Sylvan Heights","TN","Nashville","Davidson","Nashville",4925,1571,0.0241199478487614,0.0701634877384196,0.188350983358548,617
2014-11-30,"Hearthwood","WA","Portland","Clark","Vancouver",4926,1336,0.00375657400450789,0.0229709035222052,0.0404984423676012,439
2014-11-30,"Walmsley","VA","Richmond","Richmond City","Richmond",4927,896,-0.011037527593819,-0.0239651416122004,-0.0207650273224044,510
2014-11-30,"Wilmore","NC","Charlotte","Mecklenburg","Charlotte",4928,1118,0.00269058295964126,0.0154405086285195,-0.0278260869565217,739
2014-11-30,"East Ybor","FL","Tampa","Hillsborough","Tampa",4929,995,0,-0.005,-0.00100401606425703,487
2014-11-30,"Bluffview at Camino Real","TX","San Antonio","Bexar","San Antonio",4930,2483,0.0260330578512397,0.0454736842105263,0.0358781810596579,647
2014-11-30,"Nakoma League","WI","Madison","Dane","Town of Madison",4931,2016,0.0296220633299285,0.0980392156862745,0.301484828921885,719
2014-11-30,"Hunters Chase II","TX","San Antonio","Bexar","San Antonio",4932,1265,0.0071656050955414,0.0209846650524617,0.0368852459016393,917
2014-11-30,"El Dorado South","CA","Los Angeles","Los Angeles","Long Beach",4933,2439,-0.00040983606557377,0.0086848635235732,0.0352292020373514,571
2014-11-30,"Matheson Park","NM","Albuquerque","Bernalillo","Albuquerque",4934,1087,-0.0337777777777778,-0.0464912280701754,0.0441882804995197,539
2014-11-30,"Detroit Golf","MI","Detroit","Wayne","Detroit",4935,796,0.0205128205128205,-0.0280830280830281,-0.0711785297549592,647
2014-11-30,"Longbranch","FL","Jacksonville","Duval","Jacksonville",4936,740,0.00407055630936228,0.012311901504788,-0.00537634408602151,786
2014-11-30,"Powell Estates","AZ","Phoenix","Maricopa","Mesa",4937,1072,0.00374531835205993,0.0219256434699714,0.100616016427105,438
2014-11-30,"Monclair","FL","Jacksonville","Duval","Jacksonville",4938,1865,0.0236004390779363,0.03496115427303,0.0113882863340564,576
2014-11-30,"Westport","MD","Baltimore","Baltimore City","Baltimore",4939,1155,-0.00431034482758621,0.00961538461538462,-0.0269587194608256,512
2014-11-30,"Hitchcock","CA","Santa Barbara","Santa Barbara","Santa Barbara",4940,2956,0.026032627559875,0.0956263899184581,0.014065180102916,469
2014-11-30,"Apache Wells","AZ","Phoenix","Maricopa","Mesa",4941,1369,-0.00145878920495988,0.0186011904761905,0.150420168067227,751
2014-11-30,"Fiesta Gardens","CA","San Francisco","San Mateo","San Mateo",4942,3530,0.000850581230507513,0.005125284738041,0.114267676767677,557
2014-11-30,"Landons","NE","Lincoln","Lancaster","Lincoln",4943,1090,-0.0206648697214735,-0.0267857142857143,0.0878243512974052,530
2014-11-30,"Misty Meadows","OH","Columbus","Franklin","Columbus",4944,1197,-0.0025,0.00251256281407035,0.0592920353982301,791
2014-11-30,"Dover Estates","FL","Orlando","Orange","Orlando",4945,1396,0.00431654676258993,0.0108616944243302,0.0212143379663497,585
2014-11-30,"N Campus","NM","Albuquerque","Bernalillo","Albuquerque",4946,1136,-0.0315430520034101,-0.0437710437710438,-0.00786026200873362,666
2014-11-30,"Georgetown Community","MS","Jackson","Hinds","Jackson",4947,660,-0.0207715133531157,-0.0178571428571429,-0.0730337078651685,645
2014-11-30,"Hillen","MD","Baltimore","Baltimore City","Baltimore",4948,1336,0,-0.00224047796863331,-0.00149476831091181,872
2014-11-30,"John Robert","NM","Albuquerque","Bernalillo","Albuquerque",4949,1303,-0.056480811006517,-0.0798022598870056,-0.0283370618941089,519
2014-11-30,"Tanoan East","NM","Albuquerque","Bernalillo","Albuquerque",4950,1797,-0.0201744820065431,0.0327586206896552,-0.0947103274559194,650
2014-11-30,"Riverlakes","CA","Bakersfield","Kern","Bakersfield",4951,1620,0.000617665225447807,-0.000616903146206046,-0.0097799511002445,690
2014-11-30,"Optimist Park NE","AZ","Phoenix","Maricopa","Tempe",4952,1326,0.00683371298405467,0.012987012987013,0.0507131537242472,589
2014-11-30,"Misty Oaks","TX","San Antonio","Bexar","San Antonio",4953,1149,-0.00260416666666667,-0.0154241645244216,0.00437062937062937,714
2014-11-30,"Wind Drift","AZ","Phoenix","Maricopa","Gilbert",4954,1358,0.00443786982248521,0.0134328358208955,0.0422102839600921,640
2014-11-30,"Byrd Park","VA","Richmond","Richmond City","Richmond",4955,1441,0.0176553672316384,0.0198159943382873,0.0487627365356623,582
2014-11-30,"Castner Heights","TX","El Paso","El Paso","El Paso",4956,1111,-0.0141969831410825,-0.00892060660124889,0.0146118721461187,951
2014-11-30,"Knolls-Thomas","OH","Columbus","Franklin","Columbus",4957,1830,0.0104914411927112,0.0403638430926663,0.110436893203883,647
2014-11-30,"Riverside","AL","Mobile","Mobile","Mobile",4958,816,0.00492610837438424,0.0149253731343284,0.0124069478908189,670
2014-11-30,"Scottsdale Community","IN","South Bend","Saint Joseph","South Bend",4959,802,0.0177664974619289,0.0321750321750322,-0.00865265760197775,565
2014-11-30,"Maximo","FL","Tampa","Pinellas","Saint Petersburg",4960,1480,0.00886162235855487,0.01161995898838,0.0013531799729364,632
2014-11-30,"Alamo Heights","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4961,957,0.00314465408805032,0.00314465408805032,0.0598006644518272,637
2014-11-30,"Argyle Park","OH","Columbus","Franklin","Columbus",4962,732,-0.00408163265306122,-0.0174496644295302,0.0110497237569061,623
2014-11-30,"Lexington Cemetery","KY","Lexington","Fayette","Lexington",4963,779,0.0103761348897536,0.025,-0.0534629404617254,562
2014-11-30,"Bellmont","AL","Mobile","Mobile","Theodore",4964,868,-0.0113895216400911,-0.0236220472440945,-0.008,593
2014-11-30,"Buena Vista Heights","TN","Nashville","Davidson","Nashville",4965,966,0.00311526479750779,0.0331550802139037,0.0866141732283465,534
2014-11-30,"Hulen Heights","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4966,1621,0.00433705080545229,0.00309405940594059,0.0265991133628879,518
2014-11-30,"Ivanhoe Southeast","MO","Kansas City","Jackson","Kansas City",4967,662,0.0060790273556231,0.0279503105590062,0.0137825421133231,668
2014-11-30,"Westhaven","MS","Jackson","Hinds","Jackson",4968,686,-0.0157819225251076,-0.00435413642960813,-0.028328611898017,697
2014-11-30,"Fairfield","IN","Fort Wayne","Allen","Fort Wayne",4969,601,-0.0195758564437194,-0.0429936305732484,0.00838926174496644,473
2014-11-30,"Uptown","KS","Wichita","Sedgwick","Wichita",4970,727,-0.0215343203230148,-0.0358090185676393,0.0139470013947001,432
2014-11-30,"Greenfield Manor","FL","Jacksonville","Duval","Jacksonville",4971,1083,0.0112044817927171,0.00557103064066852,0.00744186046511628,585
2014-11-30,"Eagle Ranch","CA","Bakersfield","Kern","Bakersfield",4972,1935,-0.00565262076053443,0.000517063081695967,0.0232681121099947,519
2014-11-30,"Sonoma Ranch","AZ","Phoenix","Maricopa","Gilbert",4973,1464,0.00895933838731909,0.0273684210526316,0.0616388687454677,522
2014-11-30,"Devil's Thumb","CO","Boulder","Boulder","Boulder",4974,2937,0.0411201701524282,0.0385431400282885,-0.014098690835851,701
