"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Marshall","MI","Battle Creek","Calhoun",2718,119300,0.0084530853761623,0.0179180887372014,0.0382941688424717,0.00649516250157012,-0.0114788023667195,"2006-12","2006-Q4",135000,-0.116296296296296,"2002-11"
2014-11-30,"Ardmore","PA","Philadelphia","Delaware",2719,278400,0.0127319025100036,0.0345596432552954,0.0736598534516005,0.00319124563137452,0.00873910263040134,"2006-03","2006-Q1",292800,-0.0491803278688525,"2005-09"
2014-11-30,"Elizabeth Township","PA","Pittsburgh","Allegheny",2720,104600,0,0.00673724735322425,0.033596837944664,0.0114745224057282,0.0151469579085552,"2014-11","2014-Q4",104600,0,"2014-11"
2014-11-30,"Middle Island","NY","New York","Suffolk",2721,222100,-0.0115709835336004,-0.0142032845095428,-0.0245937637241985,-0.038020684038933,-0.0296180036867841,"2006-04","2006-Q2",336500,-0.339970282317979,"2002-11"
2014-11-30,"Town of Kaukauna","WI","Appleton","Outagamie",2722,120900,0.00165700082850041,0.0108695652173913,0.057742782152231,0.00435746358243838,0.00704815581191842,"2006-05","2006-Q2",123000,-0.0170731707317073,"2006-02"
2014-11-30,"Vandalia","OH","Dayton","Montgomery",2723,118100,0,0.00339847068819031,0.0111301369863014,-0.00268775936168453,-0.00863540786412009,"2006-07","2006-Q3",136100,-0.132255694342395,"2000-08"
2014-11-30,"China Grove","NC","Salisbury","Rowan",2724,121400,0.00579950289975145,0.00914380714879468,0.0677220756376429,-0.0182336869406678,0.00421469126660234,"2008-03","2008-Q1",139200,-0.127873563218391,"2005-07"
2014-11-30,"Locust Grove","VA",,"Orange",2725,211600,0.00954198473282443,0.0222222222222222,0.0553615960099751,0.0103315642184398,-0.0132935219421348,"2006-11","2006-Q4",288400,-0.26629680998613,"2004-06"
2014-11-30,"Pearl River","NY","New York","Rockland",2726,398100,0.00403530895334174,0.00606520090978014,-0.0309152872444012,-0.0200824474154316,-0.0130751880407173,"2006-02","2006-Q1",491000,-0.189205702647658,"2003-06"
2014-11-30,"Whitman","MA","Boston","Plymouth",2727,267900,0.00638617580766341,0.0182440136830103,0.0331662167373698,0.0118307495257028,-0.0149021770382497,"2005-07","2005-Q3",324600,-0.174676524953789,"2003-03"
2014-11-30,"Langley Park","MD","Washington","Prince Georges",2728,227200,0.0120267260579065,0.0379168570123344,0.137137137137137,0.0497844258349149,-0.0135083447641466,"2007-04","2007-Q2",391700,-0.419964258360991,"2004-07"
2014-11-30,"Town of Belchertown","MA","Springfield","Hampshire",2729,257500,0.00546661460367044,0.0149783208513993,0.04759967453214,0.00917951248873417,0.00474276385263472,"2006-09","2006-Q3",275500,-0.0653357531760436,"2005-06"
2014-11-30,"Fraser","MI","Detroit","Macomb",2730,118900,0.00422297297297297,0.0223559759243336,0.137799043062201,0.0467865736763948,-0.0311731417210098,"2005-05","2005-Q2",163900,-0.274557657107993,"1997-09"
2014-11-30,"Grandview","WA","Yakima","Yakima",2731,122200,0.00246103363412633,0.00246103363412633,-0.0161030595813204,-0.000979114149739724,0.0168457240564814,"2010-04","2010-Q2",127500,-0.0415686274509804,"2009-06"
2014-11-30,"Los Osos","CA","San Luis Obispo","San Luis Obispo",2732,423800,0.00331439393939394,0.0177713736791547,0.0712841253791709,0.0214671412386149,-0.0127858049398912,"2006-03","2006-Q1",557000,-0.239138240574506,"2004-04"
2014-11-30,"Loomis","CA","Sacramento","Placer",2733,483600,0.00918196994991653,0.0309102536772543,0.102096627164995,0.0554104668621349,-0.00362795188817144,"2005-12","2005-Q4",590600,-0.181171689806976,"2004-10"
2014-11-30,"Town of Montgomery","NY","Poughkeepsie","Orange",2734,217700,0.00368833563854311,0.00927213722763097,0.0120874012087401,-0.0344435007770408,-0.0262696211226483,"2006-09","2006-Q3",316600,-0.312381554011371,"2003-05"
2014-11-30,"Berkley","MI","Detroit","Oakland",2735,159900,0.00756143667296786,0.0158831003811944,0.070281124497992,0.0635603038537849,-0.0102762936740003,"2006-01","2006-Q1",181100,-0.117062396466041,"2002-05"
2014-11-30,"Trenton","OH","Cincinnati","Butler",2736,121000,0.00749375520399667,0.0193765796124684,0.0707964601769911,0.00640214034005382,-0.00615036549324455,"2006-11","2006-Q4",133800,-0.0956651718983558,"2002-12"
2014-11-30,"Brownsville","FL","Miami-Fort Lauderdale","Miami-Dade",2737,86100,0.00701754385964912,0.0274463007159905,0.177838577291382,-0.00299268720276757,-0.0291168155225234,"2007-10","2007-Q4",197700,-0.564491654021244,"2003-03"
2014-11-30,"Tenafly","NJ","New York","Bergen",2738,745100,0.00201721355567509,0.0101681127982646,0.0688566920097547,0.0307805432263979,0.00882899178476926,"2006-04","2006-Q2",764900,-0.0258857366976075,"2005-10"
2014-11-30,"Branchburg","NJ","New York","Somerset",2739,443100,0.0045341192473362,0.00773254491698886,0.0552512502976899,0.0130919886326661,-0.00218519621055868,"2005-12","2005-Q4",505900,-0.124135204585887,"2004-09"
2014-11-30,"Beacon","NY","Poughkeepsie","Dutchess",2740,218200,0.00137677833868747,0.00738688827331487,-0.00501595987232102,-0.00567655389149202,-0.00898085979952556,"2006-08","2006-Q3",284200,-0.232230823363828,"2004-04"
2014-11-30,"Olympia Heights","FL","Miami-Fort Lauderdale","Miami-Dade",2741,292300,0.00688942473303479,0.0195326124869201,0.0742374127159133,0.0621714530960695,-0.00279606423074141,"2007-05","2007-Q2",436300,-0.330048132019253,"2004-10"
2014-11-30,"Carmel","CA","Salinas","Monterey",2742,1220200,0.00743064729194188,0.0206608113759933,0.0252058477566795,0.0454382876991906,-0.00454733967833443,"2005-10","2005-Q4",1415300,-0.137850632374762,"2004-07"
2014-11-30,"Palmer Township","PA","Allentown","Northampton",2743,201200,-0.00148883374689826,-0.0069101678183613,0.0512016718913271,-0.016631864063072,-0.00259672009201917,"2006-08","2006-Q3",262500,-0.23352380952381,"2004-09"
2014-11-30,"Westminster","SC","Seneca","Oconee",2744,120100,-0.00249169435215947,-0.00497100248550124,0.0888485947416138,0.00490053894392117,,"2014-09","2014-Q3",121000,-0.00743801652892562,"2014-08"
2014-11-30,"Huntingtown","MD","Washington","Calvert",2745,390900,-0.000255754475703325,0.00230769230769231,-0.00483706720977597,-0.00681665323392167,-0.00978700555051115,"2006-06","2006-Q2",532500,-0.265915492957746,"2004-07"
2014-11-30,"Warwick Township","PA","Philadelphia","Bucks",2746,385700,0.00259942812581232,0.0123359580052493,0.0503812636165577,0.00398816250208189,0.0036771230822561,"2007-04","2007-Q2",417200,-0.075503355704698,"2005-04"
2014-11-30,"Gates-North Gates","NY","Rochester","Monroe",2747,102800,0,0.00194931773879142,-0.0105871029836381,-0.00365605327369667,0.010395348119794,"2010-07","2010-Q3",106100,-0.0311027332704995,"2009-09"
2014-11-30,"Franklinton","NC","Raleigh","Franklin",2748,123500,0.0040650406504065,0.0098119378577269,0.0308848080133556,-0.00112976402182474,0.00733171357871676,"2009-04","2009-Q2",127400,-0.0306122448979592,"2007-04"
2014-11-30,"Fruitville","FL","Sarasota","Sarasota",2749,215100,0.00467071461933676,0.0160604629192253,0.158943965517241,0.0667689332745429,-0.00224991614367265,"2006-04","2006-Q2",314300,-0.315622017181037,"2004-11"
2014-11-30,"Springdale","NJ","Philadelphia","Camden",2750,324800,0,0.00963630711843332,0.141250878425861,-0.00657991606110353,-0.00529215190312282,"2006-09","2006-Q3",388100,-0.163102293223396,"2004-06"
2014-11-30,"Town of Exeter","NH","Boston","Rockingham",2751,257000,0.00665883274578927,0.0263578274760383,0.062422488631666,0.00330092060349352,-0.00987033331737575,"2006-03","2006-Q1",306900,-0.162593678722711,"2004-01"
2014-11-30,"Town of Camillus","NY","Syracuse","Onondaga",2752,150000,0.00066711140760507,0.00806451612903226,0.0608203677510608,0.00889941821507656,0.0173462552984236,"2014-11","2014-Q4",150000,0,"2014-11"
2014-11-30,"Silverton","OR","Salem","Marion",2753,231800,0.00389779125162408,0.00695047784535187,0.0184534270650264,0.00017265194399374,0.0207306227782154,"2007-03","2007-Q1",250800,-0.0757575757575758,"2006-04"
2014-11-30,"Glen Avon","CA","Riverside","Riverside",2754,290900,0.0111226972540841,0.0337597725657427,0.202563042579578,0.0791093815939401,-0.0072638979525963,"2006-06","2006-Q2",428500,-0.321120186697783,"2004-09"
2014-11-30,"Pawleys Island","SC","Georgetown","Georgetown",2755,288800,0.00592128178335075,0.0201342281879195,0.0578754578754579,0.00364053317357316,0.00837150210473947,"2006-12","2006-Q4",360300,-0.198445739661393,"2005-07"
2014-11-30,"Wapato","WA","Yakima","Yakima",2756,98100,-0.00203458799593082,-0.0130784708249497,-0.0401174168297456,-0.0062029597729818,0.0112695752881642,"2008-11","2008-Q4",104200,-0.0585412667946257,"2006-11"
2014-11-30,"Brecksville","OH","Cleveland","Cuyahoga",2757,238400,0.00125997480050399,0.0110262934690416,0.064761054041983,0.00913787460239379,-0.00361821745818047,"2005-04","2005-Q2",251500,-0.0520874751491054,"2003-11"
2014-11-30,"Sarasota Springs","FL","Sarasota","Sarasota",2758,151700,0.00463576158940397,0.0188045668233714,0.115441176470588,0.0654293602487597,-0.0153061365264611,"2006-04","2006-Q2",246400,-0.384334415584416,"2004-04"
2014-11-30,"Town of Northborough","MA","Worcester","Worcester",2759,351000,0.00371747211895911,0.00515463917525773,0.00343053173241852,0.00715980242325509,-0.00566018452061023,"2005-12","2005-Q4",396500,-0.114754098360656,"2003-03"
2014-11-30,"Town of Whitewater","WI","Whitewater","Walworth",2760,169200,0.00415430267062315,0.0192771084337349,0.131016042780749,0.0106134279766223,0.00731931994169921,"2006-05","2006-Q2",181200,-0.0662251655629139,"2005-07"
2014-11-30,"Waupun","WI","Fond du Lac","Fond du Lac",2761,113100,0.00265957446808511,0.00265957446808511,0.0328767123287671,0.00815325332798311,0.012285119357601,"2007-01","2007-Q1",113500,-0.00352422907488987,"2006-10"
2014-11-30,"Miami Springs","FL","Miami-Fort Lauderdale","Miami-Dade",2762,334300,0.00875075437537719,0.0404606286959228,0.171338472319552,0.0486684307263703,0.0091818167873341,"2006-09","2006-Q3",422500,-0.208757396449704,"2005-03"
2014-11-30,"Harvard","IL","Chicago","McHenry",2763,116900,0.00602409638554217,0.0317740511915269,0.0299559471365639,-0.0354221271676407,-0.0283167736895785,"2007-11","2007-Q4",168900,-0.307874481941978,
2014-11-30,"San Luis","AZ","Yuma","Yuma",2764,98600,0.0081799591002045,0.0303030303030303,0.0303030303030303,-0.0267226993880091,-0.000303751560158494,"2007-06","2007-Q2",143800,-0.31432545201669,"2004-11"
2014-11-30,"Killingly","CT","Willimantic","Windham",2765,174300,0.00635103926096998,0.0145518044237485,0.0481058328322309,-0.0136509881368513,-0.0107018768110607,"2006-04","2006-Q2",231900,-0.248382923673997,"2004-02"
2014-11-30,"Robbinsdale","MN","Minneapolis-St Paul","Hennepin",2766,159800,0.000626174076393237,0.0101137800252845,0.0289761751448809,-0.00444571822646445,-0.0207105972272518,"2006-05","2006-Q2",208400,-0.23320537428023,"2002-04"
2014-11-30,"Hawaiian Gardens","CA","Los Angeles","Los Angeles",2767,330200,0.00609384521633151,0.0122624156958921,0.179707038227939,0.0917426618639219,-0.000362691562151074,"2006-08","2006-Q3",434300,-0.239696062629519,"2004-11"
2014-11-30,"Trenton","FL","Gainesville","Gilchrist",2768,89500,0.00448933782267116,0.0240274599542334,0.107673267326733,-0.0383017450651018,-0.0031837564013445,"2007-02","2007-Q1",139100,-0.356578001437815,"2004-10"
2014-11-30,"Pottsville","PA","Pottsville","Schuylkill",2769,54200,-0.00184162062615101,0.00556586270871985,0.0753968253968254,0.0138407752216614,0.0137101957329013,"2010-09","2010-Q3",54600,-0.00732600732600733,"2010-06"
2014-11-30,"Highland Park","NJ","New York","Middlesex",2770,335300,0.00119438638399522,0.0132970686007857,0.138153428377461,0.00687998664825207,-0.000268020826232562,"2005-11","2005-Q4",363000,-0.0763085399449036,"2004-11"
2014-11-30,"Morehead City","NC","Morehead City","Carteret",2771,197100,-0.00050709939148073,0.00254323499491353,0.0144107050952136,-0.0176915725918321,0.013127379284595,"2007-03","2007-Q1",235700,-0.16376750106067,"2005-08"
2014-11-30,"Beverly Hills","FL","Homosassa Springs","Citrus",2772,65700,0.00152439024390244,0.00766871165644172,0.037914691943128,-0.0349737151808657,-0.0436882484522246,"2006-04","2006-Q2",143000,-0.540559440559441,"2000-03"
2014-11-30,"Warrenville","IL","Chicago","Du Page",2773,189200,0.0101441537640149,0.0321876704855428,0.0942741469057259,-0.0120271390525987,-0.00923791530846074,"2006-08","2006-Q3",238800,-0.207705192629816,"2003-04"
2014-11-30,"Willow Grove","PA","Philadelphia","Montgomery",2774,232800,-0.000858369098712446,0.00866551126516464,0.0500676589986468,-0.00102775140147093,0.0021735251730981,"2007-03","2007-Q1",254000,-0.0834645669291339,"2005-03"
2014-11-30,"Clark","NJ","New York","Union",2775,397600,0.00277427490542245,0.0255352076347692,0.118424753867792,0.00766826819382782,0.00338198582110216,"2006-08","2006-Q3",470500,-0.154941551540914,"2005-02"
2014-11-30,"East Pennsboro","PA","Harrisburg","Cumberland",2776,190600,0.00315789473684211,0.00105042016806723,0.0122145512480085,0.00147555448127301,0.0181006437442195,"2014-04","2014-Q2",191600,-0.00521920668058455,"2014-03"
2014-11-30,"Fort Bragg","CA","Ukiah","Mendocino",2777,342800,0.0136014192785334,0.0278860569715142,0.0892913886240864,0.00443410834485936,-0.0105874818593199,"2006-09","2006-Q3",470100,-0.27079344820251,"2004-08"
2014-11-30,"Superior Township","MI","Ann Arbor","Washtenaw",2778,175100,0.00286368843069874,0.00805987334484744,0.0755528255528256,0.0373032161409852,-0.0129114841164714,"2006-06","2006-Q2",206800,-0.153288201160542,"2002-12"
2014-11-30,"Hughson","CA","Modesto","Stanislaus",2779,262200,0.00152788388082506,0.0127462340672074,0.0551307847082495,0.066536731857243,-0.0127832739943541,"2006-01","2006-Q1",391400,-0.330097087378641,"2004-06"
2014-11-30,"Cedar Mill","OR","Portland","Washington",2780,482700,0.00416059912627418,0.0108900523560209,0.0461638491547464,0.0381457771878513,0.0316998470050314,"2014-11","2014-Q4",482700,0,"2014-11"
2014-11-30,"Prosser","WA","Kennewick","Benton",2781,177000,0.023121387283237,0.0460992907801418,0.160655737704918,0.0510390113095232,0.0475791544595112,"2014-11","2014-Q4",177000,0,"2014-11"
2014-11-30,"Williamstown","NJ","Philadelphia","Gloucester",2782,173700,-0.00172413793103448,-0.00572409845449342,0.0302491103202847,-0.0188096003691368,-0.00344559514524623,"2006-10","2006-Q4",220300,-0.211529732183386,"2004-09"
2014-11-30,"Town of Wilbraham","MA","Springfield","Hampden",2783,263100,-0.000379939209726444,-0.00189681335356601,0.00765990042129452,-0.00981450109025328,-0.007649800277158,"2006-03","2006-Q1",306000,-0.140196078431373,"2004-06"
2014-11-30,"Harper Woods","MI","Detroit","Wayne",2784,58300,0.0121527777777778,0.0448028673835125,0.147637795275591,-0.00738088085818833,-0.077628063168215,"2005-03","2005-Q1",132000,-0.558333333333333,
2014-11-30,"Bryn Mawr-Skyway","WA","Seattle","King",2785,279300,0.010126582278481,0.0238269794721408,0.0379041248606466,0.00739357352042647,0.00867017849788221,"2007-07","2007-Q3",353600,-0.21012443438914,"2005-07"
2014-11-30,"Big Rapids Township","MI","Big Rapids","Mecosta",2786,91000,0.00220264317180617,0.0247747747747748,0.04,0.0137351218659205,-0.0185154298545269,"2002-07","2002-Q3",140100,-0.350463954318344,
2014-11-30,"Cottonwood","CA","Red Bluff","Tehama",2787,187500,0.00321027287319422,0.0302197802197802,0.0659465605457646,0.0203902821979693,-0.0147324009179521,"2006-04","2006-Q2",246700,-0.239967571949737,"2004-04"
2014-11-30,"Coto de Caza","CA","Los Angeles","Orange",2788,852800,-0.00443614289049732,-0.0282588878760255,-0.0984247806322021,0.0141355631996301,-0.0229708338475096,"2006-05","2006-Q2",1121800,-0.239793189516848,"2004-02"
2014-11-30,"Manassas Park","VA","Washington","Manassas Park City",2789,257700,0.00821596244131455,0.0230250099245732,0.0786940142318962,0.0922095723618139,-0.0108830209850013,"2006-12","2006-Q4",367100,-0.298011441024244,"2004-08"
2014-11-30,"Clarksburg","WV","Clarksburg","Harrison",2790,76500,0.00262123197903014,0.0145888594164456,0.157337367624811,-0.0178287996025531,,"2010-10","2010-Q4",100800,-0.241071428571429,
2014-11-30,"Forest Park","IL","Chicago","Cook",2791,171700,0.0105944673337257,0.0324714371617559,0.0929344366645449,-0.0291775582459604,-0.0214614400889882,"2006-11","2006-Q4",250200,-0.313749000799361,"2002-10"
2014-11-30,"East Norriton","PA","Philadelphia","Montgomery",2792,248800,-0.000401767778224186,0.00687980574666127,0.0458175704077343,-0.00412843571212895,0.00020118707049499,"2006-06","2006-Q2",279800,-0.110793423874196,"2004-12"
2014-11-30,"Narragansett","RI","Providence","Washington",2793,392100,0.00306983883346124,0.00926640926640927,0.0139643134212568,-0.000560138858567871,-0.00934554467465931,"2006-06","2006-Q2",468400,-0.162894961571307,"2004-05"
2014-11-30,"Hazel Crest","IL","Chicago","Cook",2794,89400,0.0101694915254237,0.0311418685121107,-0.0261437908496732,-0.0406237417942263,-0.0335804924461369,"2007-03","2007-Q1",149600,-0.402406417112299,"1999-03"
2014-11-30,"Hanover","MD","Baltimore","Anne Arundel",2795,348600,0.000861326442721792,0.00287686996547756,0.0225872689938398,0.00430048414956885,0.00386758826082034,"2007-04","2007-Q2",422900,-0.17569165287302,"2005-02"
2014-11-30,"Wimauma","FL","Tampa","Hillsborough",2796,197700,0.00406297613001524,0.0174987133299022,0.0449260042283298,0.0201857799655931,0.00178781366855874,"2006-07","2006-Q3",280500,-0.295187165775401,"2005-01"
2014-11-30,"South Fayette Township","PA","Pittsburgh","Allegheny",2797,187100,0.00267952840300107,0.0069967707212056,0.0771445020149683,0.0275844426721363,0.0195936332047337,"2014-11","2014-Q4",187100,0,"2014-11"
2014-11-30,"Globe","AZ","Payson","Gila",2798,112600,0.000888888888888889,0.0035650623885918,0.0330275229357798,-0.00281793844006473,0.0215266468322144,"2008-09","2008-Q3",130200,-0.135176651305684,"2005-10"
2014-11-30,"Town of New Paltz","NY","Kingston","Ulster",2799,264500,0.0106992739778372,0.0291828793774319,0.0773930753564155,-0.00225312091146956,-0.00446312730657139,"2006-08","2006-Q3",312400,-0.153329065300896,"2004-10"
2014-11-30,"Weymouth","MA","Boston","Norfolk",2800,314600,0.00223000955718382,0.00995184590690209,0.0546429768689239,0.0189600120320534,-0.00542873154405143,"2005-05","2005-Q2",347500,-0.0946762589928058,"2004-04"
2014-11-30,"New Franklin","OH","Akron","Summit",2801,130100,0.00153964588144727,0.00774593338497289,0.0333598093725179,0.00279030846354122,-0.00829434729819745,"2005-07","2005-Q3",143300,-0.0921144452198186,"2002-12"
2014-11-30,"Moore","SC","Spartanburg","Spartanburg",2802,147600,0.000677966101694915,0.00544959128065395,0.040169133192389,0.00495073711948857,0.00522856738078437,"2008-02","2008-Q1",148900,-0.00873069173942243,"2007-11"
2014-11-30,"West Park","FL","Miami-Fort Lauderdale","Broward",2803,129400,0,0.0125195618153365,0.197039777983349,0.0786985895919419,-0.0217947464938846,"2006-11","2006-Q4",236300,-0.452391028353788,"2004-02"
2014-11-30,"Swampscott","MA","Boston","Essex",2804,398300,-0.00150413637503134,-0.00225450901803607,0.00428643469490671,0.0263089122750677,-0.00677075778528913,"2005-06","2005-Q2",437700,-0.0900159926890564,"2004-04"
2014-11-30,"Orange","CT","New Haven","New Haven",2805,341200,0.00176159718144451,-0.00146327187591455,-0.0152958152958153,-0.00895700782612741,-0.0121842682549569,"2007-04","2007-Q2",418900,-0.185485796132729,"2003-09"
2014-11-30,"Holtsville","NY","New York","Suffolk",2806,317600,-0.000314762354422411,-0.00532414657062324,0.0212218649517685,-0.0121980330196545,-0.0170512358721964,"2007-03","2007-Q1",405600,-0.216962524654832,"2003-08"
2014-11-30,"Allouez","WI","Green Bay","Brown",2807,135600,0,0.0029585798816568,-0.00367376928728876,-0.0137232053853225,-0.00389743668891307,"2006-06","2006-Q2",149500,-0.0929765886287625,"2003-05"
2014-11-30,"Lyndhurst","OH","Cleveland","Cuyahoga",2808,120600,-0.00248138957816377,-0.00495049504950495,0.0134453781512605,-0.018496473048344,-0.0235787741745941,"2005-04","2005-Q2",156700,-0.230376515634971,"1998-06"
2014-11-30,"Indiana","PA","Indiana","Indiana",2809,112900,0.00623885918003565,0.0107430617726052,0.0125560538116592,0.0463820632298197,0.0411954452554668,"2014-03","2014-Q1",116500,-0.0309012875536481,"2014-01"
2014-11-30,"Saddle Brook","NJ","New York","Bergen",2810,347400,0.00375613984397573,0.00959023539668701,0.033313503866746,0.000115180836965267,-0.00579806744992395,"2006-09","2006-Q3",430400,-0.192843866171004,"2004-06"
2014-11-30,"Moorestown-Lenola","NJ","Philadelphia","Burlington",2811,339800,-0.00234879624192601,-0.00932944606413994,-0.0274756725815684,-0.00910439564844567,-0.00303864603800896,"2006-06","2006-Q2",401300,-0.153251931223524,"2004-08"
2014-11-30,"Willits","CA","Ukiah","Mendocino",2812,237800,0.0223559759243336,0.0461944566652002,0.189594797398699,-0.00472618791250634,-0.0166938040560797,"2007-05","2007-Q2",361000,-0.341274238227147,"2004-06"
2014-11-30,"Columbia","IL","St. Louis","Monroe",2813,195500,-0.0106275303643725,-0.0126262626262626,0.0976979225154408,0.0199658709947574,0.00987658884537179,"2014-09","2014-Q3",199800,-0.0215215215215215,"2014-08"
2014-11-30,"Harrison","TN","Chattanooga","Hamilton",2814,146100,0.00481430536451169,0.0167014613778706,0.0369056068133428,0.00613457431117626,0.0141889148797825,"2014-11","2014-Q4",146100,0,"2014-11"
2014-11-30,"Conway","FL","Orlando","Orange",2815,190600,0.00527426160337553,0.00846560846560847,0.0358695652173913,0.0384920578187697,0.00158775461451799,"2006-06","2006-Q2",268400,-0.289865871833085,"2004-12"
2014-11-30,"Liberty","SC","Greenville","Pickens",2816,100300,0.0070281124497992,0.0193089430894309,0.0513626834381551,0.0130587124189696,0.0162119701340269,"2014-11","2014-Q4",100300,0,"2014-11"
2014-11-30,"Gates","NY","Rochester","Monroe",2817,112700,0.00266903914590747,0.00895255147717099,0.0134892086330935,0.0007113647602488,0.00982775259856572,"2010-01","2010-Q1",113000,-0.00265486725663717,"2009-12"
2014-11-30,"Delta","CO",,"Delta",2818,148400,0.00815217391304348,0.0248618784530387,0.054726368159204,-0.0140755768204177,0.00420620391181314,"2007-12","2007-Q4",174600,-0.150057273768614,"2005-12"
2014-11-30,"Stanford","CA","San Jose","Santa Clara",2819,2293500,-0.00442765985154317,-0.0484192183221309,-0.0388483781745034,0.05092766751241,0.0341448686831158,"2014-03","2014-Q1",2451400,-0.0644121726360447,"2013-09"
2014-11-30,"North Providence","RI","Providence","Providence",2820,179500,0.00223338916806253,0.00729517396184063,0.100551808706315,-0.00762201026162557,-0.0274469730159514,"2006-05","2006-Q2",259400,-0.308018504240555,"2003-03"
2014-11-30,"North Bend","WA","Seattle","King",2821,368000,0.0137741046831956,0.0436755530346001,0.0804462712859659,0.0106006982600788,0.0158016408936308,"2007-08","2007-Q3",437600,-0.159049360146252,"2005-11"
2014-11-30,"Marple Township","PA","Philadelphia","Delaware",2822,361600,0.0052821795941062,0.0111856823266219,0.0858858858858859,0.00222719356287238,0.00686150309575972,"2006-08","2006-Q3",393700,-0.0815341630683261,"2005-07"
2014-11-30,"East Islip","NY","New York","Suffolk",2823,368200,0.00463847203274216,0.0120945574491479,0.00491266375545852,-0.0125497161994352,-0.0170072883990138,"2006-11","2006-Q4",466200,-0.21021021021021,"2003-08"
2014-11-30,"Willowick","OH","Cleveland","Lake",2824,104800,0.00575815738963532,0.00383141762452107,-0.00380228136882129,-0.0234469178241468,-0.0216931890211941,"2006-04","2006-Q2",134500,-0.220817843866171,"1998-09"
2014-11-30,"South Haven Township","MI","Kalamazoo","Van Buren",2825,168300,0.00477611940298507,0.0318822808093194,0.0921479558728099,0.0236994339049563,0.014385149156757,"2014-11","2014-Q4",168300,0,"2014-11"
2014-11-30,"Bethel","OH","Cincinnati","Clermont",2826,118000,0.00425531914893617,0.016365202411714,0.0611510791366906,0.00446599705062911,-0.00151276074376705,"2006-10","2006-Q4",127900,-0.0774042220484754,"2004-07"
2014-11-30,"New Cassel","NY","New York","Nassau",2827,317600,0.00569981000633312,0.0308341447581954,0.102012491325468,0.00453200420833855,-0.0105679367339114,"2006-10","2006-Q4",436400,-0.272227314390467,"2004-04"
2014-11-30,"Cherry Hill Mall","NJ","Philadelphia","Camden",2828,217200,-0.0036697247706422,0.00230733733271804,0.100303951367781,-0.0158810858664757,-0.0082669608714534,"2006-07","2006-Q3",289000,-0.248442906574394,"2004-06"
2014-11-30,"Riverdale","IL","Chicago","Cook",2829,57800,-0.00344827586206897,-0.0366666666666667,-0.0940438871473354,-0.0827080835277487,-0.0546579237578367,"2007-03","2007-Q1",121400,-0.523887973640857,
2014-11-30,"Rex","GA","Atlanta","Clayton",2830,73800,0.00408163265306122,0.0264255910987483,0.248730964467005,-0.0145214589697061,-0.0473711762002049,"2005-08","2005-Q3",124000,-0.404838709677419,
2014-11-30,"Jessup","MD","Baltimore","Howard",2831,304300,-0.000984898227183191,0.00230566534914361,0.0375042618479373,0.0146909828234645,0.0113587820974936,"2006-09","2006-Q3",347000,-0.123054755043228,"2005-06"
2014-11-30,"Bedford","MA","Boston","Middlesex",2832,595600,0.00472334682860999,0.00863674851820491,0.0399860310808451,0.0419397102105588,0.0102041997936351,"2014-11","2014-Q4",595600,0,"2014-11"
2014-11-30,"Fort Hunt","VA","Washington","Fairfax",2833,653600,0.00383965596682537,0.00942084942084942,0.0122347839553972,0.0268507165562186,0.0117744348348499,"2006-02","2006-Q1",677700,-0.0355614578722148,"2005-08"
2014-11-30,"South Middleton","PA","Harrisburg","Cumberland",2834,181500,0.0033167495854063,0.011142061281337,0.0491329479768786,0.00154988012924351,0.019380875560933,"2014-11","2014-Q4",181500,0,"2014-11"
2014-11-30,"Town of Clinton","MA","Worcester","Worcester",2835,210800,0.00142517814726841,0.0115163147792706,0.0571715145436309,-0.00449288114970714,-0.0201919440027473,"2005-10","2005-Q4",270600,-0.220990391722099,"2002-12"
2014-11-30,"Dunmore","PA","Scranton","Lackawanna",2836,111500,-0.00357462019660411,-0.00446428571428571,-0.0453767123287671,-0.0221287387808352,0.0140288548662233,"2006-08","2006-Q3",130200,-0.143625192012289,"2005-07"
2014-11-30,"Rossville","MD","Baltimore","Baltimore",2837,189600,0.00211416490486258,0.00264410364886304,0.0281995661605206,-0.023829880755634,-0.0027532046304396,"2006-09","2006-Q3",251900,-0.247320365224295,"2004-10"
2014-11-30,"Hanover","MA","Boston","Plymouth",2838,415500,0.00532300992015485,0.00459381044487427,0.0236511456023651,0.0066279735763779,-0.00834072053161428,"2005-06","2005-Q2",477000,-0.128930817610063,"2003-12"
2014-11-30,"Windsor","CO","Greeley","Weld",2839,299100,0.0108144643460629,0.031023784901758,0.130812854442344,0.0491531699715939,0.0238474881221233,"2014-11","2014-Q4",299100,0,"2014-11"
2014-11-30,"Hanover","NJ","New York","Morris",2840,450600,-0.000443655723158829,0.00222419928825623,0.075417661097852,0.00178492881080405,-0.00433342831532368,"2006-02","2006-Q1",514000,-0.123346303501946,"2004-07"
2014-11-30,"Scotts Valley","CA","Santa Cruz","Santa Cruz",2841,707100,0.00942184154175589,0.0261210274270788,0.0681268882175227,0.0402810484296867,0.000995386731580838,"2006-02","2006-Q1",764400,-0.0749607535321821,"2004-12"
