"RegionName","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"South Daytona","FL","Daytona Beach","Volusia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.84912959381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Holly Hill","FL","Daytona Beach","Volusia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Red Bank","NJ","New York","Monmouth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.727272727273,,,,,,,,,,213.367609254499,,,
"Forest Acres","SC","Columbia","Richland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11854134565999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plumstead Township","PA","Philadelphia","Bucks",,,,,,,,,,91.0625,,,,,,,,,,86.87552213868,,,76.9618055555556,,,79.0678571428571,81.6059,81.8673,80.8666,79.9648,86.2679,,,,,,,,,,,92.8882438316401,,93.7025,,95.078,,,95.6503531786075,,97.2801,,,,93.8673341677096,99.0516,98.0632,99.218,101.2097,,,,101.508577194753,105.1549,107.1643,,107.6779,,,104.108796296296,,,,125.94696969697,123.2891,125.2313,,,,,,142.045454545455,,142.6698,,,,140.350877192982,,140.3768,,154.0456,,149.5575,,,,161.607142857143,,153.3044,,,,,,,,,,,,183.070866141732,180.9251,178.8414,,,,,,,,,,,,,170.838548185232,,,,,,,,171.372351160444,172.8501,179.715,,,,,,,,,,,,162.70337922403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.46,,,170.882,169.1173,,,,,,,,,,172.734788359788,,,,,,,,,,,,,,,,
"Windsor Locks","CT","Hartford","Hartford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3793103448276,91.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.515021459227,,91.1533,,,,,,,,,,,,,,,,,,136.266094420601,,,,,,147.413793103448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sausalito","CA","San Francisco","Marin",,,,,,,,,,,,,201.66753517457,,144.5064,,,198.996655518395,,223.3417,,,,,211.267605633803,191.4422,186.5088,192.8069,184.1676,196.3053,217.0913,,221.0686,,,,230.15873015873,,247.3694,279.157,286.3386,,,,,,,,,,340.909090909091,,,,,,,,,,,,,,,,,,317.989097516657,,,,,400.094696969697,,,,,,,,,355.90015128593,,,,,,463.068181818182,,,418.154761904762,,,,,487.689393939394,,,465.207631874299,468.2797,,515.269,,,,,468.557336621455,,,,,,548.155737704918,,552.8711,,,,,,619.707467282525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Addison","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.822784810127,,,,,,,,,131.164742917104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.228253760628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.721060683325,,,,,,,,,139.565868263473,,,,,,
"Hunters Creek","FL","Orlando","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7774294670846,,,,,,85.2272727272727,86.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.855799373041,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.844621513944,189.4734,179.6668,176.2583,179.8698,183.4202,189.9723,191.4777,,153.7058,165.6865,,,198.085106382979,,,163.8859,,,,,,,,,,,,,,,,,,,,52.2648083623693,,,,,,,,58.0720092915215,55.3522,56.2361,,,61.3786591123702,,,,,,,66.3983903420523,64.6576,,67.2632,66.6472,,,79.2540792540792,,,73.6677115987461,,68.8084,,77.3772,,,,74.4514106583072,,,75.7880617035547,,73.3369,80.0284,,92.0093,,101.1156,94.2335,,,,,91.753774680604,103.291,,,,103.448275862069,,,
"Lower Southampton Township","PA","Philadelphia","Bucks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middletown","MD","Washington","Frederick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.217803030303,,,,132.755681818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Rosa Beach","FL",,"Walton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thurmont","MD","Washington","Frederick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8313069908815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carrboro","NC","Durham","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9866071428571,,,,,,,,,,,,,,,,,,,,,37.8787878787879,,,,,,,37.8787878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.863799283154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jericho","NY","New York","Nassau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.858757062147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Key Largo","FL","Key West","Monroe",,144.53125,,,,,,,,,,187.702265372168,173.9475,180.3273,182.0865,,,192.532088681447,187.2056,,179.2226,,,183.59375,184.2109,168.2169,150.8259,,177.6335,,,,,,,144.667370644139,147.8997,168.1008,151.3218,141.3214,128.5821,,,157.657657657658,179.4614,,196.9522,,176.3275,,,,,,,,,,212.615166548547,,,227.2639,213.54,209.2798,194.3325,,,,,,,,271.558245083207,277.2593,272.3963,,,,292.511700468019,,,,,312.565997888068,297.1044,299.7085,,,316.789862724393,354.1246,,,,308.73786407767,,361.3666,393.2585,397.0007,403.8315,404.6918,,393.2331,,,438.225976768743,,499.4363,491.0539,485.7046,524.3832,527.5597,547.6026,,598.7055,,649.4531,647.6799,,,,,647.249190938511,616.9325,,,,,,,,,,,,621.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47491638796,,,,,,,,,,,,242.451298701299,,,,,,598.705501618123,389.3918,,,231.481481481481,,323.1491,291.4439,,,,,,,,,,359.792284866469,,400.2713,,,,,
"Perry Hall","MD","Baltimore","Baltimore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5530726256983,,,,,88.4761120263591,,,,94.2339622641509,,,,,,,,,,,,,91.577358490566,,93.9472,95.3032,90.9067,88.9523,,,,90.145958986731,,92.3338,90.9456,,88.4715,,92.8668,96.8603,96.1217,99.8947,100.1238,100.704,100.5035,,,106.692751235585,109.8054,106.0118,106.9704,106.0753,107.7745,,110.6628,117.0175,118.7877,119.3063,120.1095,122.8562,125.8318,124.5172,133.135,147.2786,153.017,,,,,,157.218309859155,,147.7106,162.7287,187.5855,179.1154,,162.9623,179.6184,199.0714,,218.1428,,217.257,223.445,,195.2117,203.8462,,202.1033,186.9293,,209.3535,,208.6291,,,,,,,180.940892641737,,,,,,,,,,,,,,,,,,,,,,144.312393887946,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.03294892916,,,,,,,,,,,,,,,,,,,,144.151565074135,,,,,,,,,,,,144.503546099291,,,,,
"Sellersville","PA","Philadelphia","Bucks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.194805194805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Upper Chichester","PA","Philadelphia","Delaware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.501092498179,170.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niantic","CT","New London","New London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7802197802198,,,,,,,,,,,,,,,,,,,,,,,,,,108.061224489796,,,,,,,,,,,,,,,,137.271644162033,,,138.453276047261,,138.4533,,,144.897959183673,,,,,,,,,,,,,,,,,,,,185.475444096134,,,,,,,,,,,,,,,149.862891207153,,153.9748,,,,,,,154.444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Superior","CO","Boulder","Boulder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.562091503268,,,,,156.045751633987,154.1234,158.5784,,,161.928104575163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quincy","WA","Moses Lake","Grant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.466507177033,,189.6674,,176.6328,194.1839,,225.1311,,218.1038,239.3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Powder Springs","GA","Atlanta","Cobb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.187072715973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Town of Spencer","MA","Worcester","Worcester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.478991596639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goldenrod","FL","Orlando","Seminole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.106241699867,,,163.833805476865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montgomery Township","PA","Philadelphia","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3076923076923,,,,,,,,,,,99.6621621621622,96.747,,,,,101.056338028169,,,104.736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solana Beach","CA","San Diego","San Diego",149.068322981366,,142.6472,151.8667,158.0396,,154.954,,,,,172.093023255814,156.565,157.0099,149.4837,153.9163,143.9829,147.3551,149.3187,157.998,160.1188,154.534,155.033,151.7683,159.8042,164.5488,168.9055,181.8437,186.2834,178.1884,184.6844,184.6747,180.9871,188.086,224.7693,209.6641,200.3579,196.7239,198.92,227.9313,224.7836,216.2768,219.034,215.7692,207.4967,,215.8125,224.704,238.5379,232.6628,223.9853,229.6728,236.7125,258.7352,288.6821,269.5772,262.756,,,244.755244755245,249.2842,,255.7175,277.4139,268.5903,265.4709,,252.3399,,,,261.976047904192,267.6687,274.6897,289.8303,,306.4373,,306.0076,308.3816,312.5148,309.4253,310.6689,303.3143,318.0218,,333.4556,356.8719,364.8899,356.6131,348.1229,,379.3562,382.6949,396.181,408.8577,428.1179,476.6138,509.7824,,,468.944099378882,,,472.44094488189,494.3173,,483.7559,475.9934,,,550.675675675676,,603.3644,,,,,,,,470.332850940666,,,,454.196519959058,,,,,,,,,,,,,,,,,,,447.154471544715,,,,,,,,,,,,,,430.30303030303,,,,,,,,,,,409.83606557377,,,,,,,,,,396.215257244234,,,,,,,,,,,,,,,414.806547619048,,,,,,,,,385.159010600707,,,401.162790697674,,,544.943820224719,,,,,,484.375,,,,,,,,
"Johnstown","OH","Columbus","Licking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.142857142857,,,1139.6265560166,,940.9872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Miami","FL","Miami-Fort Lauderdale","Miami-Dade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.529411764706,,319.9933,320.3298,318.6265,315.6756,314.6829,,321.4495,327.0931,326.2178,335.9207,334.9881,,376.4489,383.7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lone Tree","CO","Denver","Douglas",,,,,,,,,,,,,,,,,,,,,,,,,,,141.444866920152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.704867529267,,,,,181.682323232323,,181.1231,183.8945,,,,,,,,193.644758283542,,,,,202.616142945163,,,,,,200.148539778449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.341463414634,,,,,,,,,,,,,,,,,,181.78740690589,182.0516,187.4364,,,,,,,,,204.715969989282,212.6148,,,,220.424403183024,
"Boyds","MD","Washington","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.130263157895,118.2967,,123.6007,126.1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.985849056604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.335820895522,144.9033,,,149.723502304147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Smithfield","RI","Providence","Providence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.16934619507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ocean City","MD","Ocean Pines","Worcester",100.6513,104.0303,103.6796,103.8041,103.9965,99.6729,95.8231,101.6109,97.9048,93.3299,94.0397,94.5119,93.0942,95.0995,101.7615,102.359,100.7928,101.7876,102.6477,103.3286,103.2822,102.2336,107.6232,104.4608,102.9147,103.007,104.6768,103.0914,99.5343,98.4555,99.4475,100.954,106.0244,105.4944,102.1596,100.764,104.2426,107.6934,109.6011,108.803,108.1486,112.1357,112.8447,113.7412,111.6388,115.0747,115.0963,,,,,127.28,135.3047,139.5865,140.0347,140.5803,141.4662,141.2538,138.1889,136.9631,140.317,142.9577,140.2684,142.2223,150.1746,163.1944,171.2244,173.5219,173.1906,171.7839,174.7523,176.3265,188.825,199.8429,218.6183,220.6724,217.1345,216.5674,227.2549,235.372,236.0513,243.3257,238.95,242.5572,233.8707,243.0955,248.8471,265.1694,267.5265,275.5751,269.4248,263.3679,264.0364,274.5722,282.0654,277.6217,283.3598,289.2732,292.4456,300.1349,306.4143,308.6717,312.7478,320.5844,335.9316,338.8282,315.1864,320.4428,331.0483,344.3255,351.4725,350.1364,357.5839,354.9737,366.7649,360.6494,362.3661,358.6039,354.8078,360.6414,353.8259,345.8802,351.0557,352.8803,356.3989,355.9335,339.6778,324.757,324.3491,320.7287,321.2195,320.0366,329.4729,339.6857,351.0487,330.6292,330.3341,327.0368,323.0377,331.3094,328.4065,321.7307,314.8834,310.2597,322.7203,324.1984,329.5953,310.0141,296.061,286.9381,296.3539,306.2632,313.0213,292.695,287.6225,282.0204,277.1915,269.5248,276.407,266.5772,279.9119,268.5304,265.7561,279.066,277.7074,273.2638,278.5554,272.6906,285.4896,271.1201,262.4808,262.2485,252.6276,252.4098,253.6835,265.1128,270.6491,270.5363,258.4746,236.4184,226.2359,230.997,239.7958,243.1418,247.2397,238.4692,230.95,236.5266,239.122,232.4577,231.314,224.5269,225.8897,231.5903,234.0415,229.2878,228.8653,225.6428,225.1959,230.2766,234.6504,242.1004,230.0926,230.0683,228.7119,234.8593,233.4062,237.1786,230.9034,239.5121,243.0333,243.2442,252.1908,231.3682,221.4415,226.8672,237.0017,242.5198,239.1211,235.1079,223.8063,233.5429,237.8608,245.1853
"Jensen Beach","FL","Port St. Lucie","Martin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.015503875969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.003731343284,98.9122,,110.8728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.553706505295,,,39.6634615384615,,,,,,,,,,,,,,,,,,,,
"New Carrollton","MD","Washington","Prince Georges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7341907824223,,,54.1516245487365,,,,,,,,,,59.349593495935,,,,64.3086816720257,63.9422,,60.5587,,61.6692,67.0937,,,61.078348778433,,,59.6205962059621,,,,,,,,76.9230769230769,,,,,,108.303249097473,,,,104.633781763827,,,,,,,121.951219512195,,135.3237,146.2707,150.9646,153.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Florida City","FL","Miami-Fort Lauderdale","Miami-Dade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.6875,,124.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gladstone","OR","Portland","Clackamas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.492492492493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beaufort","NC","Morehead City","Carteret",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.388329979879,,,,,,,,,,,,,,252.679528403001,,,,,,,,,,,,,,,,,,,,,338.194444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Saint Paul","MN","Minneapolis-St Paul","Ramsey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
