"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Wintersville","OH","Weirton","Jefferson",11690,926,-0.0021551724137931,-0.0242360379346681,0.0680507497116494,1079
2014-11-30,"Michie","TN",,"McNairy",11691,842,0.00118906064209275,0.0144578313253012,0.0305997552019584,1528
2014-11-30,"Spencer","TN",,"Van Buren",11692,838,-0.00238095238095238,-0.00828402366863905,0.0145278450363196,1065
2014-11-30,"Town of Holland","MA","Springfield","Hampden",11693,1450,0.0182584269662921,0.019690576652602,0.0885885885885886,1321
2014-11-30,"Merrifield","MN","Brainerd","Crow Wing",11694,1343,-0.0407142857142857,-0.05621925509487,0.045136186770428,1003
2014-11-30,"Otto","NC",,"Macon",11695,951,-0.0195876288659794,-0.0374493927125506,0.00848356309650053,2816
2014-11-30,"Milford Township","PA","New York","Pike",11696,1383,0.0124450951683748,0.00217391304347826,0.0630284396617986,1023
2014-11-30,"Sopchoppy","FL","Tallahassee","Wakulla",11697,1103,-0.010762331838565,-0.0125335720680394,0.00181653042688465,649
2014-11-30,"New Waterford","OH","East Liverpool","Columbiana",11698,1027,-0.010597302504817,-0.0293005671077505,0.0675675675675676,805
2014-11-30,"Doerun","GA","Moultrie","Colquitt",11699,962,0.00944386149003148,0.0255863539445629,0.0212314225053079,464
2014-11-30,"River Bend","NC","New Bern","Craven",11700,1120,-0.00267141585040071,-0.0260869565217391,0.00628930817610063,1622
2014-11-30,"Sheldon","TX","Houston","Harris",11701,1101,0.00181983621474067,0.00364630811303555,0.0396600566572238,500
2014-11-30,"Johnsonburg","PA","St. Marys","Elk",11702,1003,-0.0420248328557784,-0.0712962962962963,0.0415368639667705,794
2014-11-30,"Frederic","MI",,"Crawford",11703,823,-0.00483675937122128,-0.0283353010625738,0.0098159509202454,1255
2014-11-30,"Slaughter","LA","Baton Rouge","East Feliciana",11704,1413,-0.0361527967257844,-0.0623755806237558,0.1304,625
2014-11-30,"Lake Katrine","NY","Kingston","Ulster",11705,1462,-0.0279255319148936,-0.0406824146981627,-0.0279255319148936,462
2014-11-30,"Independence","WI",,"Trempealeau",11706,999,0.0101112234580384,0.0438871473354232,0.0246153846153846,512
2014-11-30,"Camp Lake","WI","Chicago","Kenosha",11707,1269,-0.00781860828772478,-0.023094688221709,-0.00078740157480315,1503
2014-11-30,"Toomsuba","MS","Meridian","Lauderdale",11708,1087,0.0130475302889096,0.000920810313075506,-0.0514834205933682,495
2014-11-30,"East Wheatfield Township","PA","Indiana","Indiana",11709,1237,0.0065093572009764,0.092756183745583,0.210371819960861,565
2014-11-30,"Thompsonville","PA","Pittsburgh","Washington",11710,2235,0.00675675675675676,0.0961255517410495,0.09130859375,1114
2014-11-30,"Walton","IN","Logansport","Cass",11711,815,0.00369458128078818,0.01875,0.002460024600246,732
2014-11-30,"Stafford","NY","Batavia","Genesee",11712,1501,0.0100942126514132,0.0309065934065934,0.0197010869565217,782
2014-11-30,"Duck Hill","MS",,"Montgomery",11713,1007,-0.00983284169124877,0.0110441767068273,-0.0693160813308688,463
2014-11-30,"Moncure","NC","Durham","Chatham",11714,1279,0.0166931637519873,0.0248397435897436,-0.0123552123552124,414
2014-11-30,"Hilham","TN","Cookeville","Overton",11715,792,-0.0210135970333745,-0.0411622276029056,0.0366492146596859,1014
2014-11-30,"Woodbine","NJ","Ocean City","Cape May",11716,1551,-0.0226843100189036,-0.0330423940149626,0.0594262295081967,783
2014-11-30,"Teachey","NC",,"Duplin",11717,846,0,0.0023696682464455,0.00714285714285714,428
2014-11-30,"Independence","PA","Pittsburgh","Beaver",11718,1248,-0.0473282442748092,-0.0903790087463557,-0.105376344086022,556
2014-11-30,"Bridgeport","TX","Dallas-Fort Worth","Wise",11719,1093,0.00275229357798165,0.00830258302583026,0.0529865125240848,983
2014-11-30,"Rotan","TX",,"Fisher",11720,1109,0.0325884543761639,0.0926108374384236,0.0746124031007752,716
2014-11-30,"Beaver","OK",,"Beaver",11721,862,-0.00346820809248555,-0.021566401816118,-0.00115874855156431,960
2014-11-30,"Saint Charles","IA","Des Moines","Madison",11722,1132,0.0216606498194946,0.0290909090909091,0.0842911877394636,879
2014-11-30,"Cross Junction","VA","Winchester","Frederick",11723,1416,0.00212314225053079,0.028322440087146,0.00141442715700141,1254
2014-11-30,"Elma Center","NY","Buffalo","Erie",11724,1384,-0.00359971202303816,-0.0121341898643826,-0.0494505494505495,974
2014-11-30,"Lamar Township","PA","Lock Haven","Clinton",11725,984,-0.0734463276836158,-0.145833333333333,-0.205811138014528,703
2014-11-30,"Alford","FL",,"Jackson",11726,1039,0.00192864030858245,-0.00574162679425837,0.000963391136801541,683
2014-11-30,"New Wilmington","PA","New Castle","Lawrence",11727,1167,-0.00596252129471891,-0.0315352697095436,-0.0641539695268645,433
2014-11-30,"Bonner","MT","Missoula","Missoula",11728,1137,0.00264550264550265,0.01246660730187,-0.0273738237810094,841
2014-11-30,"Yardley","PA","Philadelphia","Bucks",11729,1673,0.00722456351595424,0.0108761329305136,0.0423676012461059,1002
2014-11-30,"West Bloomfield","NY","Rochester","Ontario",11730,1550,0.00584036340038936,0.0299003322259136,0.0231023102310231,528
2014-11-30,"Remsen","IA",,"Plymouth",11731,938,-0.0167714884696017,-0.0339855818743563,0.0695553021664766,886
2014-11-30,"Newmanstown","PA","Lebanon","Lebanon",11732,1194,-0.0025062656641604,0.00505050505050505,0.051056338028169,786
2014-11-30,"Colwyn","PA","Philadelphia","Delaware",11733,1014,-0.000985221674876847,0.00396039603960396,0.0573514077163712,794
2014-11-30,"Mount Ayr","IA",,"Ringgold",11734,783,-0.0101137800252845,-0.131929046563193,-0.0486026731470231,608
2014-11-30,"Northampton","NY","Gloversville","Fulton",11735,1624,0.0118380062305296,0.0213836477987421,-0.00368098159509202,734
2014-11-30,"Westfall Township","PA","New York","Pike",11736,1335,0.0136674259681093,0.0152091254752852,0.0503540519276161,960
2014-11-30,"Genesee","CO","Denver","Jefferson",11737,2816,-0.00177242112725984,-0.0119298245614035,0.0872586872586873,1605
2014-11-30,"Cave Springs","AR","Fayetteville","Benton",11738,1412,-0.00842696629213483,0.0136396267049533,0.0640542577241899,774
2014-11-30,"Fitzwilliam","NH","Keene","Cheshire",11739,1312,-0.00530705079605762,0.0100076982294072,-0.0547550432276657,1027
2014-11-30,"Evansville","WI","Janesville","Rock",11740,1068,-0.0523513753327418,-0.112956810631229,-0.0696864111498258,1867
2014-11-30,"Town of Laurens","NY","Oneonta","Otsego",11741,1532,0.00459016393442623,0.0268096514745308,0.0358350236646383,537
2014-11-30,"Chapman","KS",,"Dickinson",11742,1179,0.00340425531914894,0.0163793103448276,0.0555058191584602,579
2014-11-30,"Dolan Springs","AZ","Lake Havasu City","Mohave",11743,763,0.0366847826086957,0.0538674033149171,-0.0706455542021924,541
2014-11-30,"New Hope","PA","Philadelphia","Bucks",11744,2254,0.017607223476298,0.0130337078651685,0.0697674418604651,1019
2014-11-30,"Willis","VA",,"Floyd",11745,1215,0.00997506234413965,0.000823723228995058,0.0752212389380531,764
2014-11-30,"Church Road","VA","Richmond","Dinwiddie",11746,1200,0.00671140939597316,0.00755667506297229,0.00418410041841004,919
2014-11-30,"Saint Ansgar","IA",,"Mitchell",11747,902,-0.0195652173913043,-0.0465116279069767,-0.058455114822547,875
2014-11-30,"Sneads Ferry","NC","Jacksonville","Onslow",11748,974,0.00308959835221421,0.00102774922918808,-0.00713557594291539,1150
2014-11-30,"Philipsburg","PA","State College","Centre",11749,1093,0.00923361034164358,0.0157992565055762,0.0875621890547264,756
2014-11-30,"Toledo","IL","Charleston","Cumberland",11750,1251,0.0008,-0.00871632329635499,-0.00635424940428912,525
2014-11-30,"Verndale","MN",,"Wadena",11751,1107,-0.0194862710363153,-0.0357142857142857,0.0221606648199446,592
2014-11-30,"Bowling Green","VA","Richmond","Caroline",11752,1248,-0.000800640512409928,0.00402252614641995,0.0365448504983389,1026
2014-11-30,"Lyme","CT","New London","New London",11753,2006,-0.0181106216348507,-0.0299806576402321,-0.0123092072870507,1044
2014-11-30,"Warrior","AL","Birmingham","Jefferson",11754,807,0.0215189873417722,0.0399484536082474,0.0576671035386632,1138
2014-11-30,"Adrian","MN","Worthington","Nobles",11755,1151,-0.0137103684661525,-0.0212585034013605,0.0167844522968198,569
2014-11-30,"Matamoras","PA","New York","Pike",11756,1285,0.0174188440221694,0.0255387071029529,0.0816498316498317,830
2014-11-30,"Shohola","PA","New York","Pike",11757,1312,0.0123456790123457,0.0202177293934681,0.0897009966777409,1388
2014-11-30,"Marshallville","OH","Wooster","Wayne",11758,1181,-0.00337552742616034,0.00596252129471891,0.0377855887521968,565
2014-11-30,"Harrisville","MI",,"Alcona",11759,928,0.00107874865156419,-0.0159066808059385,0.0311111111111111,1206
2014-11-30,"Pleasantville","OH","Columbus","Fairfield",11760,1105,-0.0045045045045045,-0.0036068530207394,0.113911290322581,643
2014-11-30,"Holladay","TN",,"Benton",11761,837,-0.0301274623406721,-0.0510204081632653,0.043640897755611,876
2014-11-30,"Schofield","WI","Wausau","Marathon",11762,896,-0.0292524377031419,-0.0186199342825849,0.0467289719626168,738
2014-11-30,"Hubbard","TX",,"Hill",11763,1041,0.00482625482625483,0.0246062992125984,0.0687885010266941,577
2014-11-30,"Brinckerhoff","NY","Poughkeepsie","Dutchess",11764,1899,0.00689289501590668,0.0626748740906547,0.105355064027939,859
2014-11-30,"Woodsboro","TX",,"Refugio",11765,1171,0.0236013986013986,0.054005400540054,0.0418149466192171,623
2014-11-30,"Kenilworth","IL","Chicago","Cook",11766,4637,0.0233943941734716,0.0574686431014823,0.211654037104782,851
2014-11-30,"Collinwood","TN",,"Wayne",11767,852,0.00471698113207547,0.00828402366863905,0.017921146953405,985
2014-11-30,"Brownville","NJ","New York","Middlesex",11768,1914,-0.00777604976671851,-0.00623052959501558,0.0633333333333333,936
2014-11-30,"Mize","MS",,"Smith",11769,1037,0.018664047151277,0.0206692913385827,0.0136852394916911,456
2014-11-30,"Rye Township","PA","Harrisburg","Perry",11770,1284,0.010228166797797,0.0118203309692671,-0.0331325301204819,696
2014-11-30,"Huxley","IA","Ames","Story",11771,1345,-0.0225290697674419,-0.0330697340043134,0.027501909854851,1105
2014-11-30,"University Park","MD","Washington","Prince Georges",11772,2473,0.00856443719412724,-0.00602893890675241,0.0501061571125265,914
2014-11-30,"The Plains","VA","Washington","Fauquier",11773,1760,0.0286382232612507,-0.00508762012436405,-0.0281612368856985,853
2014-11-30,"Abbotsford","WI",,"Clark",11774,938,0.0075187969924812,0.0195652173913043,-0.0115911485774499,892
2014-11-30,"Paramount-Long Meadow","MD","Hagerstown","Washington",11775,1462,0,-0.0194500335345406,-0.0890965732087227,1117
2014-11-30,"Jefferson","ME",,"Lincoln",11776,1153,0,0.0248888888888889,0.1259765625,711
2014-11-30,"Linwood","PA","Philadelphia","Delaware",11777,1093,0,-0.00816696914700544,-0.0153153153153153,1059
2014-11-30,"Old Orchard","PA","Allentown","Northampton",11778,1620,0.0182275298554368,0.0533159947984395,0.0657894736842105,934
2014-11-30,"Cobb Island","MD","Washington","Charles",11779,1765,0.00627137970353478,0.0161197466896949,0.0568862275449102,530
2014-11-30,"Presidential Lakes Estates","NJ","Philadelphia","Burlington",11780,1565,-0.0224859462835728,-0.030359355638166,-0.043398533007335,814
2014-11-30,"Decatur","AR","Fayetteville","Benton",11781,868,0.00346820809248555,0.0152046783625731,0.0445246690734055,923
2014-11-30,"Pauma Valley","CA","San Diego","San Diego",11782,2141,0.00658204043253409,0.00516431924882629,0.0715715715715716,883
2014-11-30,"Town of Gorham","NH","Berlin","Coos",11783,1120,-0.013215859030837,-0.0508474576271186,-0.117415287628054,774
2014-11-30,"Alger","OH",,"Hardin",11784,928,-0.0096051227321238,-0.0241850683491062,-0.0432989690721649,581
2014-11-30,"West Sadsbury Township","PA","Philadelphia","Chester",11785,1576,-0.00755667506297229,-0.00693131695022054,-0.00189993666877771,614
2014-11-30,"Ralls","TX","Lubbock","Crosby",11786,957,0.0279269602577873,0.0539647577092511,0.00842992623814542,698
2014-11-30,"Ogdensburg","NJ","New York","Sussex",11787,1742,0.00810185185185185,0.040621266427718,0.0338278931750742,816
2014-11-30,"Dongola","IL",,"Union",11788,1135,-0.00612959719789842,-0.0190146931719965,0.0124888492417484,413
2014-11-30,"WaKeeney","KS",,"Trego",11789,860,0.0201660735468565,0.0129564193168433,0.0526315789473684,862
2014-11-30,"Rye","CO","Pueblo","Pueblo",11790,1067,0.0210526315789474,0.034917555771096,0.0648702594810379,1047
2014-11-30,"Horton","KS",,"Brown",11791,761,-0.00782268578878748,0.00131578947368421,0.00528401585204756,785
2014-11-30,"Lepanto","AR","Jonesboro","Poinsett",11792,698,0.0145348837209302,0.0449101796407186,0.0310192023633678,555
2014-11-30,"Ellenville","NY","Kingston","Ulster",11793,1372,-0.0405594405594406,-0.0458970792767733,0.0066030814380044,865
2014-11-30,"Sharon","TN","Martin","Weakley",11794,825,-0.00482509047044632,-0.00841346153846154,0.0185185185185185,978
2014-11-30,"Town of Ripley","NY","Jamestown","Chautauqua",11795,1391,-0.0155697098372258,-0.0259103641456583,-0.0601351351351351,631
2014-11-30,"Westworth Village","TX","Dallas-Fort Worth","Tarrant",11796,1090,0.00368324125230203,0.019644527595884,0.0686274509803922,650
2014-11-30,"Waverly","IL","Jacksonville","Morgan",11797,1008,0.0130653266331658,0.0359712230215827,-0.00982318271119843,772
2014-11-30,"Tekamah","NE",,"Burt",11798,914,0.0554272517321016,0.168797953964194,-0.0348468848996832,1010
2014-11-30,"Osseo","MN","Minneapolis-St Paul","Hennepin",11799,1396,-0.00214438884917798,-0.00356887937187723,-0.0120311394196745,673
2014-11-30,"Deer Lodge","TN",,"Morgan",11800,871,0.00926998841251448,-0.00570776255707762,0.0381406436233611,729
2014-11-30,"Farmersburg","IN","Terre Haute","Sullivan",11801,794,-0.00625782227784731,-0.0173267326732673,0.0392670157068063,717
2014-11-30,"Bradner","OH","Toledo","Wood",11802,869,-0.00458190148911798,-0.0125,0.0623471882640587,780
2014-11-30,"Freeport","MN","St. Cloud","Stearns",11803,1150,0.0105448154657293,0.0717614165890028,0.114341085271318,700
2014-11-30,"Solomon","KS",,"Dickinson",11804,952,-0.0031413612565445,0.0170940170940171,0.0381679389312977,491
2014-11-30,"Randle","WA","Centralia","Lewis",11805,884,-0.0221238938053097,-0.0555555555555556,0.0243337195828505,894
2014-11-30,"Riverton","IL","Springfield","Sangamon",11806,968,-0.0396825396825397,-0.0348953140578265,-0.150877192982456,830
2014-11-30,"Town of Franklin","NY",,"Delaware",11807,1547,0.00129449838187702,0.0217965653896962,0.0306462358427715,662
2014-11-30,"Old Lycoming","PA","Williamsport","Lycoming",11808,1117,-0.0278503046127067,-0.0683903252710592,-0.0866721177432543,832
2014-11-30,"Dale","IN",,"Spencer",11809,876,0.0022883295194508,0,-0.0201342281879195,715
2014-11-30,"Boyd","WI","Eau Claire","Chippewa",11810,908,-0.0267952840300107,-0.0360934182590234,-0.0432033719704953,441
2014-11-30,"Pipestone","MN",,"Pipestone",11811,1124,-0.0243055555555556,-0.0327022375215146,0.0349907918968692,1543
2014-11-30,"Laporte","CO","Fort Collins","Larimer",11812,1472,0.0172771250863856,0.0351617440225035,0.100972326103216,803
2014-11-30,"Clifton","IL",,"Iroquois",11813,1381,0.00950292397660819,0.0109809663250366,0.0755451713395639,521
2014-11-30,"Siletz","OR",,"Lincoln",11814,1090,0.0244360902255639,0.0592808551992225,0.0470701248799232,579
2014-11-30,"Reedville","VA",,"Northumberland",11815,1812,-0.00548847420417124,-0.00275178866263071,-0.017353579175705,613
2014-11-30,"Town of Nichols","NY","Binghamton","Tioga",11816,1491,0.00539447066756575,0.0240384615384615,0.0441176470588235,586
2014-11-30,"Buxton","NC","Kill Devil Hills","Dare",11817,1283,0,0.00944138473642801,0.019872813990461,429
2014-11-30,"Huron","TN",,"Henderson",11818,912,-0.00327868852459016,-0.00436681222707424,0.0133333333333333,591
2014-11-30,"Superior","NE",,"Nuckolls",11819,983,-0.0140421263791374,-0.00907258064516129,0.0547210300429185,834
2014-11-30,"Town of Hatfield","MA","Springfield","Hampshire",11820,1697,0.0586400499064255,0.0161676646706587,-0.0385269121813031,859
2014-11-30,"Saint Hedwig","TX","San Antonio","Bexar",11821,1237,-0.00562700964630225,-0.00562700964630225,0.0536626916524702,585
2014-11-30,"Moriah","NY",,"Essex",11822,1671,0.00723327305605787,-0.00119545726240287,-0.0467769537934969,457
2014-11-30,"Memphis","TX",,"Hall",11823,1135,0.0170250896057348,0.0271493212669683,-0.0265866209262436,1054
2014-11-30,"Dunnsville","VA",,"Essex",11824,1229,-0.0104669887278583,-0.036833855799373,-0.104227405247813,771
2014-11-30,"Liberty","TN",,"Dekalb",11825,1012,0.010989010989011,0.0181086519114688,0.0487046632124352,934
2014-11-30,"Town of Parish","NY","Syracuse","Oswego",11826,1474,0.0144528561596696,0.0329362298528381,0.0329362298528381,569
2014-11-30,"Dexter","GA","Dublin","Laurens",11827,951,0.0182012847965739,0.0359477124183007,0.0416210295728368,499
2014-11-30,"New Bremen","NY",,"Lewis",11828,1526,0.00925925925925926,0.0345762711864407,0.0502408809359945,648
2014-11-30,"Hope","MI","Midland","Midland",11829,897,0.0298507462686567,0.0406032482598608,0.0298507462686567,657
2014-11-30,"Arpin","WI","Marshfield","Wood",11830,928,-0.00107642626480086,0.0265486725663717,0.025414364640884,504
2014-11-30,"Bruce","WI",,"Rusk",11831,965,0.0104712041884817,0.0500544069640914,-0.00309917355371901,658
2014-11-30,"La Farge","WI",,"Vernon",11832,976,0.0166666666666667,0.0338983050847458,0.030623020063358,423
2014-11-30,"Magazine","AR",,"Logan",11833,798,0.0230769230769231,0.0486202365308804,0.0931506849315069,734
2014-11-30,"Johnsburg","NY","Glens Falls","Warren",11834,1689,-0.00295159386068477,-0.0197330237957052,-0.0452232899943471,1028
2014-11-30,"Mount Hood Parkdale","OR","Hood River","Hood River",11835,1507,0.00735294117647059,0.0223880597014925,0.102414045354792,784
2014-11-30,"East Newark","NJ","New York","Hudson",11836,2194,0.0110599078341014,0.0568400770712909,0.105846774193548,401
2014-11-30,"Town of Clinton","WI","Janesville","Rock",11837,995,-0.0709617180205415,-0.125659050966608,-0.101174345076784,961
2014-11-30,"Elmwood","WI","Minneapolis-St Paul","Pierce",11838,1075,0.00938967136150235,0.0396518375241779,0.0580708661417323,611
2014-11-30,"Upper Lake","CA","Clearlake","Lake",11839,1124,-0.041773231031543,-0.140672782874618,-0.0226086956521739,721
2014-11-30,"Chesterfield","NY",,"Essex",11840,1731,0.00347826086956522,0.00115673799884326,-0.0313374370453274,517
2014-11-30,"Freedom","NY","Olean","Cattaraugus",11841,1516,0.00797872340425532,0.0222521915037087,0.0126920507682031,567
2014-11-30,"Fillmore","IN","Indianapolis","Putnam",11842,1033,-0.00193236714975845,-0.0038572806171649,0.00388726919339164,619
2014-11-30,"Dillsburg","PA","York","York",11843,1231,0.000813008130081301,-0.008058017727639,-0.00965406275140788,693
2014-11-30,"Milan","NY","Poughkeepsie","Dutchess",11844,1902,0.000526038926880589,0.0485115766262404,0.136200716845878,755
2014-11-30,"Millersburg","PA","Harrisburg","Dauphin",11845,934,-0.00849256900212314,0.0043010752688172,0.0377777777777778,836
2014-11-30,"Bennington","OK","Durant","Bryan",11846,902,0.0296803652968037,0.0750893921334922,0.0893719806763285,411
2014-11-30,"Plainview","AR","Russellville","Yell",11847,792,0.00253164556962025,0.0102040816326531,0.0616621983914209,443
2014-11-30,"Tuftonboro","NH",,"Carroll",11848,1422,0.0244956772334294,0.0509977827050998,-0.0193103448275862,1683
2014-11-30,"Sealy","TX","Houston","Austin",11849,1376,0,0.0102790014684288,0.0826121164437451,1507
2014-11-30,"Bressler-Enhaut-Oberlin","PA","Harrisburg","Dauphin",11850,1045,0.0135790494665373,0.0429141716566866,0.0481444332998997,1052
2014-11-30,"Carnegie","OK",,"Caddo",11851,700,-0.00709219858156028,-0.0154711673699015,-0.0553306342780027,863
2014-11-30,"Rollinsford","NH","Boston","Strafford",11852,1529,0.0145985401459854,0.0172987358616101,-0.087708830548926,732
2014-11-30,"Morton","MS",,"Scott",11853,1068,-0.0290909090909091,-0.0745233968804159,-0.0447227191413238,697
2014-11-30,"Pinebluff","NC","Southern Pines","Moore",11854,1198,0.00503355704697987,0.0648888888888889,0.0126796280642434,506
2014-11-30,"Dorchester","SC","Charleston","Dorchester",11855,1189,0.0330147697654214,0.0578291814946619,-0.0165425971877585,687
2014-11-30,"Monroe","TN","Cookeville","Overton",11856,842,-0.00472813238770686,-0.0152046783625731,0.024330900243309,1058
2014-11-30,"Edison","OH","Columbus","Morrow",11857,956,-0.00726895119418484,0.00420168067226891,0.106481481481481,469
2014-11-30,"Waynesboro","GA","Augusta","Burke",11858,825,-0.00241837968561064,0,0.0048721071863581,1459
2014-11-30,"Pine Valley","UT","St. George","Washington",11859,1224,0.0149253731343284,0.0166112956810631,-0.063504208110176,696
2014-11-30,"Society Hill","SC","Florence","Darlington",11860,843,0.0156626506024096,-0.00589622641509434,0,764
2014-11-30,"Frontenac","KS","Pittsburg","Crawford",11861,920,0.0087719298245614,0.0279329608938547,0.0599078341013825,1206
2014-11-30,"Bradley","WV","Beckley","Raleigh",11862,888,0.0254041570438799,-0.0252469813391877,-0.0231023102310231,635
2014-11-30,"Byron","NY","Batavia","Genesee",11863,1497,0.00808080808080808,0.0246406570841889,0.0162932790224033,647
2014-11-30,"Sleepy Hollow","IL","Chicago","Kane",11864,1907,-0.009865005192108,-0.021549512570549,-0.0368686868686869,1103
2014-11-30,"East Leroy","MI","Battle Creek","Calhoun",11865,1015,0.013986013986014,0.0550935550935551,0.0529045643153527,447
2014-11-30,"Durand","MI","Owosso","Shiawassee",11866,829,0.020935960591133,0.0453972257250946,0.0850785340314136,1298
2014-11-30,"Quemahoning Township","PA","Somerset","Somerset",11867,1057,0.0153698366954851,0.0612449799196787,0.0964730290456432,438
2014-11-30,"Eddystone","PA","Philadelphia","Delaware",11868,1089,-0.00819672131147541,0.00461254612546125,0.0092678405931418,788
2014-11-30,"Marysville","PA","Harrisburg","Perry",11869,1159,0.00695047784535187,0.0265721877767936,0.114423076923077,870
2014-11-30,"Brimfield","IL","Peoria","Peoria",11870,1315,0.01076095311299,0.071719641401793,-0.00904295403165034,1013
2014-11-30,"Dawson","MN",,"Lac Qui Parle",11871,1217,-0.00976403580146461,-0.0271782573940847,0.000822368421052632,752
2014-11-30,"Gualala","CA","Ukiah","Mendocino",11872,2010,0.0177215189873418,0.0286591606960082,0.189349112426035,1226
2014-11-30,"Plainfield","NH","Claremont","Sullivan",11873,1431,0.00774647887323944,0.0228734810578985,-0.0218728639781271,873
2014-11-30,"Windy Hills","KY","Louisville/Jefferson County","Jefferson",11874,1582,-0.00815047021943574,-0.0124843945068664,0.00892857142857143,1294
2014-11-30,"Kohler","WI","Sheboygan","Sheboygan",11875,1136,-0.0104529616724739,-0.0853462157809984,-0.179190751445087,853
2014-11-30,"Rutledge","GA",,"Morgan",11876,1179,-0.00841042893187553,-0.00253807106598985,0.00340425531914894,794
2014-11-30,"Edgewood","PA","Sunbury","Northumberland",11877,969,-0.0280842527582748,-0.046259842519685,-0.0518590998043053,1210
2014-11-30,"Andover","NH","Concord","Merrimack",11878,1331,-0.0111441307578009,-0.0479256080114449,-0.04519368723099,937
2014-11-30,"Red Hill","PA","Philadelphia","Montgomery",11879,1471,0,0.00546821599453178,0.0165860400829302,630
2014-11-30,"Evans","WV",,"Jackson",11880,1023,0.0168986083499006,0.0513874614594039,-0.00775945683802134,524
2014-11-30,"Coventry","CT","Hartford","Tolland",11881,1391,-0.0050071530758226,0.0138483965014577,0.135510204081633,1323
2014-11-30,"Tiger","GA",,"Rabun",11882,1074,-0.0119595216191352,-0.0128676470588235,-0.0503978779840849,619
2014-11-30,"Lauderdale","MN","Minneapolis-St Paul","Ramsey",11883,1427,0.000701262272089762,-0.00279524807826695,0.0236728837876614,594
2014-11-30,"Sewanee","TN","Tullahoma","Franklin",11884,1268,0.00237154150197628,-0.00782472613458529,0.0646515533165407,969
2014-11-30,"Huntland","TN","Tullahoma","Franklin",11885,906,0.00110497237569061,0.00443458980044346,0.0366132723112128,856
2014-11-30,"Kensington","MD","Washington","Montgomery",11886,2755,0.00657654366094264,0.00694444444444444,-0.0160714285714286,681
2014-11-30,"Lamar","MS","Memphis","Marshall",11887,988,0.0040650406504065,0.0302398331595412,0.0566844919786096,577
2014-11-30,"Unionville","TN","Shelbyville","Bedford",11888,1009,0.009,0.022289766970618,0.0734042553191489,843
2014-11-30,"Greenbank","WA","Oak Harbor","Island",11889,1312,0.00382555470543229,-0.0015220700152207,0.00923076923076923,1408
2014-11-30,"Town of Elba","NY","Batavia","Genesee",11890,1468,0.00754975978037062,0.0265734265734266,0.0208623087621697,652
2014-11-30,"Maxwell","IA","Ames","Story",11891,1138,-0.00957354221061793,-0.0240137221269297,0.0026431718061674,633
2014-11-30,"Oberlin","KS",,"Decatur",11892,798,0.0191570881226054,0.0126903553299492,-0.018450184501845,921
2014-11-30,"Alabama","NY","Batavia","Genesee",11893,1453,0.00902777777777778,0.0225193525686137,0.0104311543810848,494
2014-11-30,"Emsworth","PA","Pittsburgh","Allegheny",11894,1129,-0.0165505226480836,-0.0225108225108225,0.0762631077216397,817
2014-11-30,"Bayfield","WI",,"Bayfield",11895,1110,-0.00269541778975741,0.0118505013673655,-0.0695725062866723,1041
2014-11-30,"Bartlett","NH",,"Carroll",11896,1390,0.0109090909090909,-0.003584229390681,-0.0353920888272033,1451
2014-11-30,"Oakley","KS",,"Logan",11897,885,0.0314685314685315,0.0399529964747356,0.0624249699879952,863
2014-11-30,"Shady Shores","TX","Dallas-Fort Worth","Denton",11898,2016,0.00398406374501992,0.0115403913697943,0.0677966101694915,917
2014-11-30,"Mount Union","PA","Huntingdon","Huntingdon",11899,1192,-0.0229508196721311,-0.0229508196721311,0.211382113821138,449
2014-11-30,"Roaring Spring","PA","Altoona","Blair",11900,1062,0.0340798442064265,0.0350877192982456,0.062,568
2014-11-30,"Cove City","NC","New Bern","Craven",11901,909,-0.00872410032715376,-0.0151679306608884,0.0341296928327645,548
2014-11-30,"Worton","MD",,"Kent",11902,1557,0.0025756600128783,0.0156555772994129,0.0723140495867769,989
2014-11-30,"Lakeside Green","FL","Miami-Fort Lauderdale","Palm Beach",11903,1393,0,-0.000717360114777619,-0.0014336917562724,1037
2014-11-30,"McGovern","PA","Pittsburgh","Washington",11904,1633,0.00802469135802469,0.0638436482084691,0.178210678210678,1159
2014-11-30,"Vestaburg","MI",,"Montcalm",11905,791,0.0299479166666667,0.0394218134034166,0.0435356200527704,1196
2014-11-30,"Buhler","KS","Hutchinson","Reno",11906,968,-0.0102249488752556,0.0020703933747412,0.0803571428571429,595
2014-11-30,"Watsontown","PA","Sunbury","Northumberland",11907,1105,0.015625,0.014692378328742,0.015625,713
2014-11-30,"Marbury","AL","Montgomery","Autauga",11908,928,-0.00854700854700855,-0.0148619957537155,0.0231532524807056,1212
2014-11-30,"Springwater","NY","Rochester","Livingston",11909,1438,0,0.0105411103302881,0.00418994413407821,576
2014-11-30,"Pound","WI","Marinette","Marinette",11910,960,0.00734522560335782,-0.0113285272914521,-0.0822179732313575,839
2014-11-30,"Fries","VA",,"Grayson",11911,897,0.0101351351351351,0.0322209436133487,0.00899887514060742,1189
2014-11-30,"Mapleton","MN","Mankato","Blue Earth",11912,1243,-0.00160642570281125,0.0138662316476346,0.0596760443307758,871
2014-11-30,"Castleberry","AL",,"Conecuh",11913,879,0.00918484500574053,0.0464285714285714,0.114068441064639,505
