"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Fullerton","CA","Los Angeles","Orange",13.3778,12.0697,10.1912,8.4374,9.4974,8.2368,7.6634,6.9424,9.1298,7.9982,6.6362,5.2143,5.8118,6.7647,7.021,7.3323,5.4962,4.5902,4.2076,5.8798,6.1452,6.5394,6.2984,3.3162,2.6766,8.1168,6.5725,4.9071,2.9382,1.6307,1.9148,1.8984,1.3503,1.1245,1.191,0.9973,0.8766,1.867,2.7123,1.8803,1.2722,1.3156,1.5435,1.2661,1.5421,2.1397,2.7419,2.7292,2.2369,2.1325,2.2919,3.1256,2.5786,1.7239,1.4678,1.5326,1.3965,1.132,1.3468,0.7269,0.6046,,0.773,1.0619,1.0515,0.4829,0.6739,0.5642,0.8777,0.8855,1.8068,1.2812,0.8814,0.9315,1.6262,1.6876,1.0907,0.3958,,,0.7043,0.8055,0.8032,0.355,1.3831,0.8898,,0.5747,0.674,0.7993,0.9135,0.4994,0.9866,1.2468,0.7153,,,,1.087,1.6083,1.595,1.0457,1.6353,1.2779,1.4906,0.7257,1.2483,1.0709,1.1806,2.5883,2.349,2.8123,4.2094,5.3128,6.2404,4.6085,5.618,5.1786,7.9656,17.7829,25.7435,24.9971,24.8416,23.2031,25.3382,27.3809,29.8151,27.8962,27.6274,31.2168,30.2242,34.6429,37.0767,45.1229,42.7023,38.3979,35.0552,32.2585,24.9305,22.1684,21.5946,23.6597,19.6361,17.3889,18.426,21.4552,19.795,14.7629,17.3182,18.626,22.0639,22.5675,24.8313,24.9868,21.9702,22.8358,24.0225,21.5469,20.7182,23.0921,21.7506,22.3078,17.7251,18.8866,23.4074,25.8137,24.0635,25.1036,19.5682,19.7826,22.4697,21.9254,24.3191,20.4576,18.3512,14.81,14.7388,12.6815,9.9657,9.8445,11.9775,9.7688,10.7597,9.3603,10.6544,9.3574,9.1673,7.6845,5.823,5.3643,5.4039,6.7624,4.9781,5.8106,4.5344,5.7628,5.3273,3.6932,2.8294,2.9009,3.5527,4.1527,3.4104
"Hamilton","OH","Cincinnati","Butler",1.2816,0.8046,0.5585,0.3238,0.7543,0.45,0.5118,0.8772,1.3557,0.9897,0.9209,0.6232,0.9065,1.8943,1.536,1.2242,1.2115,1.111,0.9824,0.7835,1.5136,1.309,1.8011,1.8952,1.4493,1.33,1.9649,2.1601,1.7534,1.5776,1.8832,1.5681,1.9417,2.0725,2.0957,2.0405,1.7137,2.6359,2.7064,2.1289,1.6135,1.6801,2.8367,3.2832,2.3888,1.8567,2.788,3.6923,3.3834,3.4506,3.493,2.9644,3.5828,4.0127,3.5679,2.9498,2.5628,2.2957,3.2316,3.3432,4.0289,4.234,3.8683,4.676,3.6155,2.716,2.9146,3.5175,4.694,4.8352,5.431,4.3326,4.3857,4.5938,5.6767,6.2421,5.4964,4.3241,6.1412,5.947,5.8077,4.6419,4.5688,5.11,7.1263,8.1585,8.7882,7.8625,7.7262,6.299,6.1189,5.6085,6.0338,6.8008,7.6581,6.821,7.2827,9.4089,10.9342,9.8172,10.3121,9.0843,9.5155,10.1664,10.2568,10.0535,9.7904,12.1432,13.409,15.8146,17.7208,15.4074,14.1647,12.341,10.562,11.5951,14.0018,13.7839,16.2791,15.9581,21.6468,21.8275,22.7403,23.3085,17.8963,13.6286,10.7825,13.7135,17.5064,20.9808,24.048,25.4606,31.8191,35.1636,32.8237,26.4115,25.714,22.2482,19.6466,14.8509,16.5964,17.3316,16.0023,13.0733,17.8132,23.9017,23.9375,20.8814,18.189,17.1286,18.5719,20.3913,19.5866,14.9382,16.5741,21.1073,26.7958,21.5712,20.5593,19.4071,18.0334,17.416,19.4021,22.3562,19.3927,17.584,17.7238,21.8698,23.111,27.3012,26.3268,25.4109,18.5946,17.678,17.0317,16.8073,16.2064,14.9888,15.4639,18.0663,18.8623,22.3202,20.436,20.1878,20.9809,17.6213,13.9988,15.6599,17.7387,17.3668,16.728,16.11,16.961,17.3418,16.0432,13.3691,11.6705,9.688,9.0411,11.0742,10.9766,12.4376,16.8886
"Escondido","CA","San Diego","San Diego",10.1311,11.4136,10.752,9.0312,7.3797,6.2463,5.7515,6.0413,6.8631,6.3614,6.09,6.3656,5.6626,5.4391,5.6199,4.9775,4.1614,4.7337,5.1539,5.0563,4.9708,5.6874,3.8607,5.0109,4.1416,4.1851,2.3552,1.952,2.071,2.6497,2.5126,3.0801,3.0882,2.9649,2.7172,2.7374,2.4103,1.5362,0.847,0.5921,0.5118,0.9487,1.0645,1.4898,1.3711,1.8206,1.7122,1.1969,0.4571,1.3665,1.1492,1.5491,1.1638,1.0373,0.4441,0.8933,0.8217,1.437,1.5343,1.0539,0.9603,1.0535,0.8919,0.3932,0.5324,0.8709,0.894,0.7352,0.3263,0.5312,0.5111,0.2744,0.5199,0.5473,0.4992,0.8533,0.9095,0.653,0.4455,0.5755,0.5782,0.2904,0.2947,0.5827,0.3662,0.5353,,0.3142,0.3619,0.4295,0.2171,0.5184,0.5841,0.5973,0.6567,0.8807,0.8675,1.4974,1.4392,1.0343,0.3898,1.0023,0.6364,0.5795,1.0527,1.2884,1.9769,2.2114,2.2148,2.9697,2.4792,2.8077,4.618,7.0601,8.6459,11.7005,16.2468,21.158,17.2533,21.4048,32.3859,38.9614,40.8508,40.5817,46.4872,50.661,49.1158,50.3469,56.9325,61.7122,60.4619,60.2321,59.911,62.7202,66.5101,65.7956,59.0963,50.4691,46.917,45.371,43.5061,41.7171,42.1497,47.6411,44.5377,41.6641,39.6981,38.6136,39.4056,33.8751,32.4647,33.1304,36.938,36.2156,30.9407,30.109,37.346,38.7576,38.9235,42.3968,42.4569,38.7073,35.2398,37.006,36.1046,37.0275,34.455,33.3461,30.7977,36.2057,32.2158,28.1045,23.8741,20.3947,16.9417,20.4208,20.4979,19.185,15.9127,13.6882,15.4769,17.6346,13.956,11.3693,9.339,7.4481,6.475,7.3232,6.3628,5.6957,5.8743,6.5912,5.9924,8.342,7.208,5.7212,5.6371,5.4031,4.0816,4.7837,5.4505,4.9375,4.4611
"Columbia","SC","Columbia","Richland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463,,,,,,,0.2232,,,,,,0.4132,,,,,,0.2348,0.4933,0.6037,1.3418,1.4577,1.2463,2.3582,2.2042,2.2359,1.2418,0.8916,0.5641,0.7131,1.1154,1.189,0.9259,1.1713,0.6449,1.1898,1.1132,1.6847,3.1669,3.8401,3.7824,3.431,5.236,5.2721,6.1187,4.8332,6.2166,7.3104,5.4917,5.3254,4.8837,5.8024,5.858,4.4091,4.6712,3.654,3.7966,4.6044,5.507,4.9611,6.7166,6.8158,5.5113,3.6376,3.83,5.0376,5.1818,6.0977,7.5457,7.3814,7.0928,6.9491,6.537,8.0695,7.9712,7.4074,5.4806,6.2743,5.2448,6.8186,6.7202,8.4778,8.179,8.1513,7.695,5.6204,6.103,6.124,5.3774,4.723,6.8972,9.1055,9.9601,11.8719,14.6169,19.0009,18.6849,14.5374,11.3237,15.7121,11.8036,8.9375,6.3369,6.077,7.7079,7.2207,7.0492,7.4012,10.9102,12.5883,10.3986,8.9805,10.8385,11.0765,13.515,14.2664,18.4037,14.9779,13.5774,13.3377,12.5408,13.4933,15.2408,11.45,10.496,12.7268,13.1168,12.0313,13.231,14.038,17.5788,16.0669,17.1435,16.248,14.4404,12.4721,9.5943,12.1823,10.8595,9.7782,12.5526,14.8957,13.1553,14.5386,15.1586,14.9345,12.5575,12.1913,14.6611,13.2818,12.639,11.6664,13.9093,14.4183,19.1398,16.0735,16.9889,13.9482,,,,,,,
"McKinney","TX","Dallas-Fort Worth","Collin",,1,1.3173,0.7321,,,0.6494,0.4545,0.6578,0.8395,0.9852,1.2352,1.2077,0.6027,0.8774,0.9311,0.9097,0.9151,0.4752,,0.3402,,,0.3472,,,0.3732,,0.4936,1.3621,1.2941,1.2312,0.8959,1.133,1.0193,0.8615,0.681,0.6005,0.6422,0.4898,0.5524,0.4375,0.3487,0.4005,0.2213,,0.1672,0.2641,0.3499,0.7819,0.4791,0.6136,0.4518,0.9671,1.2244,1.0489,1.4226,1.4559,1.2014,0.8741,1.3582,1.8303,2.2512,3.1106,2.1965,1.6429,1.966,2.1432,3.1221,3.2026,3.1845,3.1074,2.8628,3.5709,4.2097,4.2639,4.3478,3.9763,4.0939,4.3736,4.1399,4.6624,5.3108,5.8072,5.8717,6.2345,5.3571,5.6803,4.1894,3.5314,4.0121,4.7032,4.097,3.8158,3.8355,3.8491,3.8263,4.1199,4.7091,5.0057,5.3158,4.7616,4.6205,4.9362,4.3871,4.2024,4.4287,5.5227,6.5539,7.9937,6.9142,6.0265,5.2686,4.7936,5.4517,5.2193,7.1515,7.6347,7.778,8.8676,10.1561,10.1455,9.626,6.8313,7.1566,6.9321,9.5677,8.4005,7.578,8.5118,13.4175,15.1981,22.7301,23.5721,25.7744,21.9691,18.9478,15.3405,12.8753,13.6167,14.6633,15.8909,14.7441,18.6442,21.4708,24.1911,21.3822,12.4467,12.1243,11.7969,10.4319,11.3106,10.9873,11.4761,13.4894,14.2038,14.1526,11.3625,11.7896,12.5909,11.5494,10.3318,9.3223,9.8952,10.6091,10.2945,8.9968,8.4026,11.8112,13.6563,10.4746,7.9175,7.2451,7.3438,7.5404,7.1988,7.0531,6.5272,6.0888,5.8406,5.8487,7.1393,7.0286,5.2142,3.9246,3.0155,2.572,2.471,2.3912,2.6799,3.1795,2.7941,4.2683,3.5906,2.5537,2.4897,3.5197,3.1306,2.5004,1.8483,2.0903,1.2484,1.009
"New Haven","CT","New Haven","New Haven",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556,,,,0.4505,,,,,,,,,,,,,0.6579,0.9413,0.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6849,,,,,,,,,,,,0.926,,0.8396,,,0.463,,,,0.6098,,,,0.8929,,,0.5,0.8308,0.4865,,,,,,,,,1.087,,,,0.7247,1.2426,0.7321,1.7357,,1.8831,2.5151,1.4892,,,0.7693,3.2778,13.0398,17.5729,22.9166,25.4458,21.9192,33.6897,32.1029,26.8176,15.8183,12.4161,13.1874,14.1306,17.0264,21.203,19.7735,13.7551,15.1383,14.3669,16.115,17.3207,17.9111,16.7754,13.2774,8.3718,9.8738,7.8745,7.8063,7.1247,6.2327,6.3866,5.0725,7.0351,6.7397,4.5289,2.8176,8.3922,10.2373,9.706,13.0128,8.5577,11.8045,17.973,19.8262,20.6073,21.4773,20.6481,14.9049,15.6297,11.404,13.3672,10.0776,10.8224,12.9165,13.7739,20.7061,20.8881,24.0341,21.0966,16.2268,13.2968,13.4447,10.5069,13.3929,11.8839
"Victorville","CA","Riverside","San Bernardino",38.4109,41.784,41.4186,39.4972,35.6927,36.0821,44.7038,50.7517,51.8314,46.8625,39.4243,34.5958,35.0379,35.3048,36.4336,34.5676,30.3784,31.1295,36.4385,37.2593,35.0856,35.5654,34.9423,32.3543,27.2992,29.9399,31.1558,31.4467,28.5081,24.8742,27.3845,23.6887,21.0245,18.5234,19.3924,22.2415,21.5928,25.5185,20.9981,16.8985,15.1882,15.5135,14.8305,14.7152,12.2993,10.588,11.5994,13.8665,15.7881,11.9998,13.3101,11.8318,10.381,9.7835,9.4995,10.4604,12.479,11.905,11.4258,10.6877,9.9439,9.5544,6.7064,5.6544,8.0944,8.5689,6.8317,5.6951,4.3495,3.7678,2.9819,3.6839,3.4441,2.5909,2.9023,2.5974,3.6511,3.0394,3.0682,1.672,1.4916,1.0321,1.5179,1.3334,1.1933,0.7966,0.7613,1.0892,1.2353,1.2011,1.3385,0.9231,1.2944,1.0634,0.9637,1.1082,1.2445,0.8574,0.7962,0.6544,0.8598,1.0728,0.8873,0.7884,0.8648,0.9608,1.0235,0.8686,1.0506,1.6447,2.699,2.9838,5.0688,4.8412,4.0629,6.0483,7.1259,7.1334,9.7596,14.9681,27.6007,37.2284,39.9216,43.6783,48.4755,55.0277,59.2194,63.6041,65.9586,69.7527,69.3507,73.4205,78.4276,82.1416,81.6086,81.4758,83.5786,82.8585,81.6394,78.408,76.5201,67.5188,63.5355,64.1328,66.9033,69.1769,64.891,62.583,57.6358,55.0725,55.8828,57.0491,57.1078,55.7335,59.2576,58.5973,60.1896,57.6311,60.3447,59.7518,57.7555,53.7975,55.9272,57.7567,59.022,55.6036,55.8997,56.1792,56.4262,56.5884,54.5349,50.2864,47.7555,46.7902,42.2794,38.1925,36.8322,32.3877,30.7134,31.217,35.5768,31.3402,32.6568,30.7123,29.3035,28.9579,27.2924,21.6481,19.7188,15.3147,15.1973,16.9319,20.5848,19.8337,18.3869,18.0192,18.5375,16.9457,15.5198,17.1664,17.3583,16.0473,16.1266
"Simi Valley","CA","Ventura","Ventura",9.3373,9.5738,9.7633,8.8783,8.1955,6.9855,5.7379,4.9629,3.8306,3.5257,3.789,4.3166,3.3097,3.6296,4.3656,4.4105,4.2086,3.2723,3.2212,2.5741,2.3992,1.89,2.8547,3.204,3.5611,2.7065,2.9358,2.982,3.5278,3.7063,3.0272,2.0796,2.2029,2.263,2.0401,1.9529,1.9026,1.6321,1.1794,1.6095,1.1783,2.0039,1.4004,1.1354,1.2291,1.8363,1.2048,0.6324,0.7238,1.4509,1.9165,2.0999,1.8214,2.0503,1.4763,0.9253,0.653,0.7477,1.6647,1.3559,1.5345,0.9211,0.5455,0.8911,1.3209,0.8978,0.9736,0.7159,0.9782,0.9172,1.1561,0.9022,1.2326,0.8608,1.093,0.8041,0.6553,0.7794,0.5908,0.5857,0.548,0.2904,0.3855,0.3526,1.1471,1.2522,0.7797,0.3669,0.5228,0.432,0.2,0.2706,0.3773,0.2192,0.514,0.3153,0.3583,0.5782,0.4986,0.7923,0.6085,0.6044,0.6828,1.0471,1.1167,1.3564,0.9188,1.1403,0.5931,0.2273,0.813,1.0453,1.6642,2.5704,3.2945,3.5842,4.2471,5.2112,5.7444,6.1223,7.2712,10.869,13.2506,16.2633,17.3222,18.8354,20.4013,20.8221,23.6677,26.5563,25.5968,26.5893,27.0812,26.1345,22.9458,21.03,17.7958,12.7951,13.4729,15.6183,17.6186,15.7039,16.2023,16.2161,21.4609,26.5972,18.9521,17.8472,16.88,16.14,15.0234,14.8436,13.8097,13.8715,12.7427,14.1901,20.4161,17.1013,18.1793,19.3687,18.1397,17.5663,19.0728,20.3108,19.2189,15.3381,15.7745,14.1769,20.3111,26.4785,28.0476,27.8492,23.9953,20.6845,17.7248,16.7675,14.371,14.6023,16.3472,12.8548,12.599,14.2467,12.0191,12.452,13.6326,10.9074,7.8348,6.6122,4.9872,4.0814,6.5504,6.0769,5.1353,4.8862,6.9796,7.459,6.1366,7.1781,6.5414,5.6029,6.2077,5.98,5.9446
"Concord","CA","San Francisco","Contra Costa",13.1084,11.8994,11.3232,8.0006,6.3272,5.8603,4.7708,5.2125,3.9696,7.5131,6.7239,4.9592,4.6995,4.9743,4.7928,4.1792,3.3759,2.5184,1.6663,2.1929,2.6992,2.9272,1.9762,3.6753,4.0086,2.7825,2.2445,2.2169,1.6016,1.9312,1.7877,1.1123,1.3797,1.6208,1.662,1.4701,1.7546,2.4181,1.8089,1.2433,1.4028,0.7947,0.6856,0.7083,0.4186,0.4265,1.1242,1.817,1.0353,0.3261,0.4878,0.9965,0.8081,0.548,0.2074,0.5782,0.8486,0.707,0.5478,0.2409,0.6896,0.4295,0.7723,1.4534,1.114,0.9323,0.6215,1.5293,1.357,1.4293,1.6712,1.579,1.3351,1.6346,0.8986,0.8461,0.5637,0.4412,0.6724,0.586,1.0117,0.756,0.785,0.3601,1.3569,1.48,1.4385,1.0313,0.4707,0.4649,0.73,0.4455,,0.2253,,0.2991,,0.4292,0.4876,0.273,,,,,0.2959,0.7953,1.1178,0.951,1.4249,1.6502,2.0383,1.837,3.2341,5.9566,7.846,7.098,9.6352,13.8924,16.2504,22.2669,28.6273,37.7496,40.1853,40.4821,39.7488,38.0497,45.5225,53.7963,56.6515,57.0146,59.3544,61.7787,63.9799,60.3443,59.6297,60.3297,57.1394,53.1455,52.5834,49.4266,50.3981,46.2391,41.8707,39.009,45.4896,45.4872,38.2373,36.2612,37.2718,35.5654,35.3705,38.5471,39.6283,38.2012,38.3767,38.069,45.2956,47.4699,49.4697,46.9523,48.3451,44.977,45.4869,38.6392,38.8793,37.4588,37.9907,40.8947,40.775,44.3093,46.023,41.4684,37.9251,33.8053,30.8528,25.955,23.9967,24.2288,22.1271,19.5849,19.0401,19.4864,19.4774,15.9365,10.5197,11.3544,9.4045,8.3556,7.9803,9.3199,10.5882,10.3367,10.4621,12.3597,10.1891,10.6579,7.8626,6.2254,7.3662,6.0116,6.033,4.9717,5.7614
"Thornton","CO","Denver","Adams",,,,,,,0.1724,0.289,0.3619,0.1851,0.2569,0.2987,0.3975,0.7381,0.7758,0.5451,0.5462,0.4184,0.8439,0.8373,0.6172,0.3969,0.5694,0.7287,0.7329,0.3533,0.476,0.2632,0.28,0.2871,0.1692,,0.2084,,0.2709,0.3711,0.2202,,0.1598,0.2706,0.1591,,,,,,,,,,,0.1393,,,0.1199,,,,,,,,0.1667,,0.2345,,,0.3058,0.3526,0.1887,,,,0.2439,0.6068,0.9423,0.6713,1.2444,2.4491,3.515,4.7063,4.7857,5.8737,7.7425,9.8916,9.5843,10.4844,10.0571,10.4203,8.7102,7.442,7.5019,8.6341,9.5973,10.3537,10.9911,13.0521,16.2944,14.6571,13.24,10.7791,10.0235,8.9523,10.4092,12.2521,13.9675,15.515,16.3225,19.4053,25.9711,27.8124,27.4364,25.275,20.7613,18.5315,21.0524,21.8197,23.5568,31.8247,33.9191,40.4912,43.1651,43.6328,42.5369,41.1048,36.784,34.3202,33.7734,32.258,30.3376,27.2495,30.6372,36.6623,40.4828,40.2471,39.4692,37.9942,35.0999,29.0722,26.4645,24.8001,23.7599,25.4607,24.9686,33.8004,37.9417,31.0321,23.7603,26.0473,27.7505,28.4408,30.3017,29.5675,33.3311,34.0998,37.0528,38.2396,32.9527,36.2024,37.6031,37.9155,34.9225,34.3993,36.2191,26.15,23.8832,23.1861,21.9319,20.4806,24.1274,23.8192,20.624,21.1394,19.7354,18.1975,16.2337,15.664,15.352,15.5752,15.6151,17.632,17.1613,17.0635,13.2788,9.1939,7.4395,6.0861,5.4845,7.0492,7.3464,6.5958,5.8888,7.4951,8.5817,7.8245,6.0339,5.4761,4.8765,4.5664,4.1599,3.6729,3.3695,4.5894
"Elizabeth","NJ","New York","Union",,,,,,,0.9434,,1.9497,2.1871,3.1374,4.7135,4.6066,3.132,2.0244,0.8512,2.3777,3.2438,4.9433,4.2108,1.9945,1.2528,,1.6465,1.895,4.0892,3.0518,2.313,2.6435,2.9823,1.5502,1.6693,0.8642,1.8197,2.6274,2.2049,2.3025,2.7137,4.6962,6.609,4.8282,3.3187,3.9185,2.7577,2.9113,3.5861,2.0679,2.4035,1.7956,1.6608,0.6871,0.5607,,1.8667,1.2353,0.9799,1.2244,2.3673,1.3898,1.6151,1.4283,3.2839,2.9815,4.0215,4.5511,5.2113,4.9724,2.4461,1.6977,,,1.7242,2.906,3.2691,2.9458,4.7697,4.468,3.4416,3.3223,3.53,3.0258,5.0993,4.9407,3.9803,2.621,2.6543,1.9876,2.584,2.2858,2.5515,1.2575,1.6334,1.6912,1.4461,1.5179,1.7309,1.8995,0.958,1.337,1.6312,1.7951,2.0495,2.6664,1.4626,1.9135,3.0206,3.2016,2.7283,2.8208,5.1699,4.4216,7.1204,6.6093,5.0111,3.8623,3.7834,3.479,2.2566,1.7554,0.7926,,1.1363,4.9621,7.9746,5.4953,6.5199,6.1214,4.204,5.5235,8.111,4.7097,2.2247,1.5489,1.9081,3.3293,2.7103,2.1934,2.9496,1.9279,1.2806,,0.9549,1.9254,1.7346,1.5016,2.1106,2.4946,4.1617,3.9813,2.5766,3.3395,3.1204,2.3312,0.8851,0.8336,2.6944,3.1801,3.2705,1.5516,,1.2346,2.3135,2.5343,1.2394,1.9113,3.4375,3.0353,2.6563,1.8787,2.4367,2.2992,1.1687,1.8152,4.1218,3.5589,4.7037,3.7205,6.9849,5.2152,6.3269,4.1748,4.7514,6.1464,8.3801,5.3474,4.1438,3.5495,5.2444,3.6601,3.1094,4.7372,6.5865,9.7571,7.579,6.037,13.7517,12.3644,13.5357,14.5024,11.2678,9.9682,7.8716,9.5583
"East Los Angeles","CA","Los Angeles","Los Angeles",27.079,27.0959,30.7051,27.0635,21.6013,22.7451,27.9832,27.7206,17.5188,12.0687,15.4897,23.7731,20.9028,19.6296,28.5404,27.237,21.108,15.6275,21.9108,21.7525,21.5803,23.0939,18.4318,21.6468,21.6819,16.8716,21.437,19.8273,21.5105,22.6175,24.9899,21.1002,20.163,21.6338,23.9145,23.8411,24.9848,21.0054,20.6503,23.344,20.1013,17.2282,17.2159,14.5044,11.2468,15.1933,12.1765,13.668,21.5814,19.0747,13.3799,7.8346,9.6911,12.4443,14.0577,15.3061,16.948,20.5773,15.7245,11.5139,13.38,10.2601,8.9649,7.493,8.369,11.3961,11.2023,10.7023,5.0723,,1.4286,3.439,2.1359,5.7317,7.6666,10.8683,10.4536,5.2167,3.4063,,2.8222,1.5555,,,,,2.7027,3.407,3.5956,1.6614,,2.7778,3.5574,5.2957,5.3813,4.1462,1.7152,,,,,,,1.6129,,,1.7242,,,,,3.5715,7.0455,6.3366,6.822,6.3662,,5.4061,,10.2644,,,31.5789,18.3507,,,16.6667,20.4374,,43.787,69.6078,61.6667,,67.9487,72.6797,60.0873,58.0555,66.0317,76.6009,67.6894,55.665,50.0337,32.2222,34.1786,39.25,45.5128,44.9181,36.1158,35.4077,36.6471,41.5163,40.1539,37.2404,37.0297,46.6789,42.6106,41.3023,40.8084,50.5323,53.1881,53.9827,44.6071,36.7072,35.1685,34.451,34.8693,42.3529,35.8578,35.2823,34.996,32.0181,31.7218,35.3698,38.6956,35.5839,33.0715,27.5028,27.6043,25.7557,29.6121,26.6303,23.3712,21.9911,24.6646,20.0754,15.9874,19.0394,14.929,9.8339,8.511,8.009,11.1429,15.3307,13.8875,13.6048,17.69,13.9206,7.9852,7.6687,12.9998,11.5744,10.3394,7.0348
"Hartford","CT","Hartford","Hartford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,,,,,,,,0.6173,,,,0.7247,,,,,,,,,,,,,,,,,,,,,,0.9804,,,,,,,,,,2.5,,19.2328,25,26.0435,25.059,28.4525,28.3161,34.1963,33.8435,27.5789,21.2748,17.8137,18.9285,15.6566,20.0926,20.6448,15.7541,8.0268,10.9759,20.0556,13.995,12.2793,12.3899,12.1289,10.9306,10.2276,10.6093,5.3405,7.2222,12.9435,12.2271,14.7853,14.4318,16.1207,14.3299,9.0446,6.9048,12.8024,14.6638,16.2967,13.9623,13.8467,8.116,10.2316,20.4054,20.7074,13.8037,16.8224,22.4305,23.7942,14.2549,11.7072,13.7078,15.8715,16.2097,21.3979,25.5458,26.1552,27.1736,24.1666,17.2917,15.1895,22.5109,19.5472,18.5701,
"Bellevue","WA","Seattle","King",0.7844,0.508,0.6048,0.9207,0.5657,,,,,,,,0.2994,,0.2778,0.3443,0.622,0.5079,0.4018,0.1648,0.4256,0.4731,0.4832,0.2195,0.4216,,,,0.2315,,,0.7118,0.4982,0.2135,0.2463,0.9456,0.6151,0.6865,0.7646,0.4489,,,0.1992,,0.3439,,,0.6993,1.1474,0.9679,0.6804,0.9199,0.9621,0.7011,0.7418,0.3891,,0.4785,1.1457,0.7111,1.4408,1.1208,1.514,1.595,1.6984,1.0127,1.2502,0.9694,0.4737,0.6812,0.6866,0.5967,1.3209,2.7107,2.4884,1.8921,1.5443,1.2464,0.7491,1.084,1.4301,1.2494,0.9909,0.8504,1.6691,2.1999,1.584,0.7824,0.2254,0.3443,0.83,1.0805,0.7639,1.4433,1.0604,1.6216,2.3599,1.937,1.0239,0.4788,0.367,0.1821,0.4749,0.2941,0.3575,,0.5179,0.3139,,,0.1825,,0.8264,0.715,0.3539,0.2566,0.474,0.293,,0.4505,0.6941,0.6177,0.2658,0.3878,0.5855,0.9135,1.5308,1.2855,0.9829,0.3968,,2.6316,5.8421,6.6198,4.0355,1.4091,2.0804,3.0208,4.3741,5.6275,5.8227,5.1627,3.7915,4.7992,7.1913,8.6567,8.3554,7.4536,7.3874,5.4274,5.4857,6.3544,6.101,7.1823,7.0655,11.8702,14.4272,15.3915,14.2061,11.6489,10.3668,7.5054,8.3043,6.8255,5.3925,7.1519,5.9103,6.596,8.9527,11.806,11.792,8.3986,6.7858,5.3761,4.086,2.5467,2.9114,3.7067,3.438,2.268,2.5785,4.4115,6.0286,4.1624,2.214,1.9295,2.2473,2.64,2.1701,2.3738,2.53,3.6948,3.6989,4.661,4.982,3.8588,4.0724,2.902,3.9914,2.5553,1.8875,1.833,1.9428
